Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,-1,0,-19,12,-19,112.27669999999998,6,9.6289
Harumafuji,Y1w,Y1w,N/A,1,0,1,-18,12,-19,111.71939999999998,6,11.8228
Kakuryu,O1e,O1e,N/A,2,1,2,-25,14,-27,163.4409,9,19.4985
Kisenosato,O2e,O1w,N/A,4,3,3,-3,9,-6,85.61089999999999,4,6.4367
Kotoshogiku,O1w,O2e,N/A,3,2,4,0,8,-4,91.5599,2,7.58
Goeido,S1e,S1e,N/A,5,4,5,-14,12,-19,125.48279999999998,6,12.516300000000001
Tochiozan,S2w,S1w,N/A,7,6,6,0,9,-6,99.0992,3,5.4818
Yoshikaze,M4e,K1e,N/A,16,15,7,5,10,-2,95.64189999999999,3,4.8406
Chiyootori,M5e,K1w,M2e,18,17,8,11,9,3,75.47749999999998,1,1.2755
Aoiyama,M5w,M1e,M2w,19,18,9,12,9,3,79.48589999999999,1,1.2755
Takekaze,M6w,M1w,M3w,21,20,10,14,9,4,79.70509999999999,1,1.2755
Endo,M1e,M2e,M4e,10,9,11,15,6,4,50.9113,4,6.4367
Chiyotairyu,M7w,M2w,M4w,23,22,12,16,9,4,69.17830000000001,0,0
Aminishiki,M6e,M3e,M5e,20,19,13,17,8,4,74.7123,0,0
Takarafuji,M8e,M3w,M5e,24,23,14,17,9,3,69.295,0,0
Toyonoshima,K1e,M4e,M5e,8,7,15,17,5,2,48.510400000000004,4,6.7573
Homasho,J2w,M4w,M5w,45,44,16,18,14,2,117.00070000000001,0,0
Kyokutenho,M8w,M5e,M5w,25,24,17,18,9,1,76.4611,0,0
Ikioi,M4w,M5w,M5w,17,16,18,18,7,0,59.79039999999999,0,0
Shohozan,K1w,M6e,M5w,9,8,19,18,5,-1,44.3909,3,5.4818
Kaisei,M3e,M6w,M6e,14,13,20,19,6,-1,38.2827,0,0
Tamawashi,M1w,M7e,M6w,11,10,21,20,5,-1,35.037099999999995,3,4.1471
Tokushoryu,M11w,M7w,M8w,31,30,22,24,9,2,74.1458,0,0
Takayasu,M3w,M8e,M8w,15,14,23,24,5,1,57.5089,1,2.2896
Myogiryu,M10e,M8w,M9e,28,27,24,25,8,1,65.3259,0,0
Okinoumi,M2e,M9e,M9e,12,11,25,25,4,0,38.0657,2,3.8857
