Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Takanohana,Y1e,Y1e,N/A,0,0,0,-18,12,-18,137.0492,6,11.0159
Musashimaru,Y1w,Y1w,N/A,1,1,1,-17,12,-18,124.7921,4,9.271799999999999
Kaio,O1e,O1e,N/A,2,2,2,-20,13,-22,148.7183,7,12.612
Musoyama,O1w,O1w,N/A,3,3,3,-15,12,-18,131.90449999999998,3,6.9822
Dejima,O2w,O2e,N/A,5,5,4,3,8,-1,74.61949999999999,2,3.1922
Miyabiyama,O2e,O2w,N/A,4,4,5,6,7,1,50.2144,2,3.1922
Tochiazuma,K1e,S1e,N/A,9,9,6,3,9,-3,117.1827,5,12.2549
Tochinonada,S1w,S1w,N/A,8,8,7,6,8,-1,95.9503,3,6.6616
Chiyotaikai,O3e,S2e,M13w,6,6,8,36,0,28,0,0,0
Kotomitsuki,M3w,K1e,N/A,16,16,9,6,10,-3,109.1963,5,11.2408
Wakanosato,S1e,K1w,M2e,7,7,10,13,6,3,56.153000000000006,2,2.551
Tamanoshima,M10e,M1e,M3e,29,29,11,15,11,4,93.5891,0,0
Tosanoumi,M8e,M1w,M3e,25,25,12,15,10,3,86.5745,0,0
Asashoryu,M6e,M2e,M3e,21,21,13,15,9,2,84.72949999999999,1,2.2896
Chiyotenzan,M2e,M2w,M3e,13,13,14,15,7,1,65.1542,3,7.3551
Takanowaka,M4w,M3e,M3w,18,18,15,16,8,1,71.8972,3,5.8547
Wakanoyama,K1w,M3w,M3w,10,10,16,16,6,0,52.5174,1,1.2755
Tamakasuga,M7e,M4e,M4e,23,23,17,17,9,0,77.17009999999999,0,0
Hayateumi,M2w,M4w,M5w,14,14,18,20,6,2,40.1456,2,2.8716
Takanonami,M3e,M5e,M6e,15,15,19,21,6,2,64.9826,2,3.5651
Tochisakae,M7w,M5w,M6w,24,24,20,22,8,2,54.49139999999999,0,0
Tokitsuumi,M4e,M6e,M7e,17,17,21,23,6,2,53.239599999999996,2,3.5651
Kaiho,M9e,M6w,M8e,27,27,22,25,8,3,56.4705,0,0
Kotonowaka,M6w,M7e,M9w,22,22,23,28,6,5,49.186299999999996,0,0
Akinoshima,M5e,M7w,M10e,19,19,24,29,5,5,38.3886,0,0
Kyokutenho,M1e,M8e,M10e,11,11,25,29,3,4,38.055299999999995,2,3.8857
Jumonji,M13w,M8w,M10w,36,36,26,30,9,4,72.35829999999999,0,0
Otsukasa,M12e,M9e,M11e,33,33,27,31,8,4,59.061299999999996,0,0
Terao,M12w,M9w,M11w,34,34,28,32,8,4,61.179899999999996,0,0
Higonoumi,M8w,M10e,M11w,26,26,29,32,6,3,35.443999999999996,0,0
Asanowaka,M10w,M10w,M11w,30,30,30,32,7,2,48.2491,0,0
Wakatsutomu,J3e,M11e,M10w,44,44,31,30,11,-1,82.0059,0,0
Aminishiki,M15e,M11w,M14e,39,39,32,37,8,5,64.8139,0,0
Tochinohana,M11w,M12e,M14w,32,32,33,38,6,5,48.20779999999999,0,0
Takatoriki,M9w,M12w,M14w,28,28,34,38,5,4,31.3358,0,0
Kotoryu,M1w,M13e,M14w,12,12,35,38,1,3,11.762699999999999,1,2.2896
Hamanoshima,M11e,M13w,M16e,31,31,36,41,5,5,33.1628,0,0
Toki,J4e,M14e,M13w,46,46,37,36,10,-1,86,0,0
