Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanofuji,Y1w,Y1e,N/A,1,1,0,-29,15,-29,183.0068,9,18.6916
Tamanoumi,Y1e,Y1w,N/A,0,0,1,-18,12,-19,128.5328,6,11.0159
Daikirin,O1e,O1e,N/A,2,2,2,-8,10,-10,118.1591,5,11.2408
Kotozakura,O2e,O1w,N/A,4,4,3,-6,10,-9,106.7509,4,7.4508
Kiyokuni,O1w,O2e,N/A,3,3,4,1,8,-3,69.15110000000001,3,4.1471
Maenoyama,O2w,O2w,N/A,5,5,5,3,8,-2,75.2388,3,6.1753
Takanohana,S1w,S1e,N/A,7,7,6,1,9,-5,98.60640000000001,4,7.4508
Hasegawa,S1e,S1w,N/A,6,6,7,4,8,-3,87.5067,3,7.3551
Mienoumi,M4e,K1e,N/A,16,16,8,6,10,-2,99.5515,3,4.8406
Takamiyama,K1e,K1w,N/A,8,8,9,6,8,-3,72.3959,2,2.8716
Wajima,M6e,M1e,M1e,20,20,10,10,10,0,79.2283,0,0
Nishikinada,M8w,M1w,M3w,25,25,11,15,10,4,91.6637,1,1.2755
Ryuko,M1w,M2e,M4w,11,11,12,17,6,5,72.68299999999999,3,6.1753
Tochiazuma,M8e,M2w,M5e,24,24,13,18,9,5,70.71039999999999,0,0
Kurohimeyama,K1w,M3e,M5w,9,9,14,19,5,5,63.8271,3,6.8688
Daiju,M2w,M3w,M5w,13,13,15,19,6,4,60.6023,3,5.1612
Fukunohana,M6w,M4e,M5w,21,21,16,19,8,3,60.46789999999999,0,0
Daiyu,M4w,M4w,M5w,17,17,17,19,7,2,57.071,0,0
Kongo,M7e,M5e,M6e,22,22,18,20,8,2,64.67159999999998,0,0
Tokibayama,M7w,M5w,M6w,23,23,19,21,8,2,68.8416,0,0
Haguroiwa,M3w,M6e,M6w,15,15,20,21,6,1,56.4904,2,3.8857
Wakafutase,M5e,M6w,M8e,18,18,21,24,6,3,41.7059,0,0
Yoshinohana,M1e,M7e,M8e,10,10,22,24,4,2,35.8608,2,2.551
Asahikuni,J3e,M7w,M6e,38,38,23,20,12,-3,104.0597,0,0
Fujizakura,M12e,M8e,M9e,32,32,24,26,9,2,73.3488,0,0
Shiratayama,M10e,M8w,M9e,28,28,25,26,8,1,56.425799999999995,0,0
Kaiketsu,M9e,M9e,M10e,26,26,26,28,7,2,45.2011,0,0
Wakanami,M9w,M9w,M10w,27,27,27,29,7,2,43.704,0,0
Ryuo,M5w,M10e,M10w,19,19,28,29,5,1,32.188300000000005,0,0
Mutsuarashi,M2e,M10w,M11e,12,12,29,30,3,1,20.734199999999998,0,0
Futagodake,M3e,M11e,M12e,14,14,30,32,3,2,24.1834,1,1.5961
Tochiisami,J1w,M11w,M10w,35,35,31,29,9,-2,77.1129,0,0
Kotetsuyama,J2e,M12e,M11e,36,36,32,30,9,-2,73.0597,0,0
Yoshioyama,J1e,M12w,M12e,34,34,33,32,8,-1,62.093,0,0
Tochioyama,M11w,M13e,M14w,31,31,34,37,6,3,48.344899999999996,0,0
Nagahama,J5w,M13w,M12w,43,43,35,33,10,-2,75.0005,0,0
Oshio,M12w,M14e,M15w,33,33,36,39,6,3,37.320600000000006,0,0
Dairyugawa,J5e,M14w,M16e,42,42,37,40,8,3,69.0002,0,0
Daisetsu,M10w,M15e,J3w,29,29,38,47,3,9,12.904499999999999,0,0
Katsuhikari,J6e,M15w,J1e,44,44,39,42,8,3,65,0,0
Kitanoumi,J8w,M16e,J1w,49,49,40,43,9,3,75.00030000000001,0,0
Tochifuji,J2w,M16w,J1w,37,37,41,43,6,2,39.0332,0,0
Futatsuryu,J7e,J1e,J2e,46,46,42,44,8,2,57.0003,0,0
Daimonji,J10w,J1w,J3w,53,53,43,47,9,4,71.0001,0,0
Asanobori,J4w,J2e,J3w,41,41,44,47,6,3,49.0002,0,0
Tamakiyama,J12e,J2w,J5e,56,56,45,50,9,5,71,0,0
Tochizakura,J4e,J3e,J5e,40,40,46,50,5,4,30.0332,0,0
Masuiyama,M11e,J3w,J8e,30,30,47,56,1,9,10.012799999999999,0,0
Aobajo,J8e,J4e,J5e,48,48,48,50,7,2,53.0001,0,0
Kitaseumi,J11e,J4w,J6e,54,54,49,52,8,3,63.0001,0,0
Owashi,J13w,J5e,J6w,59,59,50,53,9,3,66.0001,0,0
Fujinokawa,J3w,J5w,J6w,39,39,51,53,4,2,21.0002,0,0
Hakuryo,J10e,J6e,J7e,52,52,52,54,7,2,45.0001,0,0
Ryoga,J12w,J6w,J7w,57,57,53,55,8,2,38.0001,0,0
Byakuhoyama,J13e,J7e,J8e,58,58,54,56,8,2,60,0,0
Iwatora,J9e,J7w,J8e,50,50,55,56,6,1,45,0,0
Makimoto,J9w,J8e,J8w,51,51,56,57,6,1,37.0001,0,0
Taikan,J7w,J8w,J8w,47,47,57,57,5,0,31.0001,0,0
Tenryu,J11w,J9e,J10w,55,55,58,61,6,3,31.0001,0,0
Teruzakura,J6w,J9w,N/A,45,45,59,71,1,12,7,0,0
