Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,0,0,-30,15,-30,172.5214,7,12.612
Harumafuji,O1w,O1e,N/A,2,2,1,-8,10,-9,103.20899999999999,6,11.0159
Kotooshu,O2e,O1w,N/A,3,3,2,-7,10,-9,105.55479999999999,4,7.4508
Baruto,O1e,O2e,N/A,1,1,3,-1,8,-4,70.5663,4,6.4367
Kaio,O3w,O2w,M1w,5,5,4,11,6,7,65.4106,1,1.2755
Kotomitsuki,O2w,O3e,M13e,4,4,5,34,0,29,0,0,0
Aran,M2e,S1e,N/A,12,12,6,-2,11,-8,123.67909999999999,5,9.0469
Tochiozan,M1e,S1w,N/A,10,10,7,4,9,-3,102.0937,4,7.4508
Kakuryu,M6e,K1e,N/A,20,20,8,6,11,-2,109.2717,2,3.8857
Kisenosato,S1e,K1w,N/A,6,6,9,8,7,-1,63.69819999999999,2,2.8716
Tokitenku,M3w,M1e,M2w,15,15,10,13,8,3,75.4789,3,6.1753
Tochinoshin,K1w,M1w,M3w,9,9,11,15,6,4,63.24729999999999,3,5.4818
Wakanosato,M7e,M2e,M4e,22,22,12,16,9,4,79.68159999999999,1,1.5961
Kotoshogiku,S1w,M2w,M4w,7,7,13,17,5,4,50.67809999999999,4,8.144300000000001
Kyokutenho,M3e,M3e,M4e,14,14,14,16,7,2,66.72339999999998,3,5.1612
Aminishiki,M2w,M3w,M5w,13,13,15,19,6,4,58.9791,4,6.4367
Homasho,M13e,M4e,M6e,34,34,16,20,11,4,88.10579999999999,1,1.5961
Tokusegawa,M7w,M4w,M6w,23,23,17,21,8,4,65.7006,0,0
Hakuba,K1e,M5e,M7e,8,8,18,22,4,4,45.553399999999996,1,1.2755
Kitataiki,M4w,M5w,M7w,17,17,19,23,6,4,43.43729999999999,2,2.8716
Takamisakari,M11w,M6e,M8w,31,31,20,25,9,5,69.00829999999999,0,0
Asasekiryu,M1w,M6w,M8w,11,11,21,25,4,4,28.4648,2,2.551
Mokonami,M10e,M7e,M9e,28,28,22,26,8,4,65.4134,0,0
Tosayutaka,M10w,M7w,M9w,29,29,23,27,8,4,54.898199999999996,0,0
Masatsukasa,J3w,M8e,M8w,47,47,24,25,13,1,111.00150000000001,0,0
Kokkai,M12w,M8w,M11w,33,33,25,31,8,6,58.048899999999996,0,0
Shimotori,M9e,M9e,M12e,26,26,26,32,6,6,46.683,1,1.2755
Kimurayama,M13w,M9w,M12w,35,35,27,33,8,6,58.0319,0,0
Yoshikaze,M8w,M10e,M13w,25,25,28,35,5,7,36.9589,0,0
Bushuyama,M15e,M10w,M14e,38,38,29,36,8,7,64.00529999999999,0,0
Takekaze,M11e,M11e,M14e,30,30,30,36,6,6,43.7686,0,0
Hokutoriki,M15w,M11w,M14w,39,39,31,37,8,6,60.27949999999999,0,0
Gagamaru,M12e,M12e,J1e,32,32,32,42,5,10,36.3082,0,0
Kakizoe,M9w,M12w,J2w,27,27,33,45,3,12,27.345899999999997,0,0
Kotokasuga,J1e,M13e,M16e,42,42,34,40,8,6,64.0018,0,0
Goeido,M4e,M13w,J3e,16,16,35,46,0,11,0,0,0
Tamawashi,M14e,M14e,M15e,36,36,36,38,7,2,50.437,0,0
Koryu,J4e,M14w,J1e,48,48,37,42,9,5,66,0,0
Toyonoshima,M5e,M15e,J4e,18,18,38,48,0,10,0,0,0
Miyabiyama,M5w,M15w,J4w,19,19,39,49,0,10,0,0,0
Sokokurai,J3e,M16e,J2e,46,46,40,44,8,4,60,0,0
Tamaasuka,M16e,M16w,J5e,40,40,41,50,5,9,34.0025,0,0
Kasugao,J5w,J1e,J2w,51,51,42,45,9,3,67.0002,0,0
Shotenro,M16w,J1w,J5w,41,41,43,51,5,8,35.0021,0,0
Toyohibiki,M6w,J2e,J5w,21,21,44,51,0,7,0,0,0
Tochinonada,J6e,J2w,J3e,52,52,45,46,9,1,68,0,0
Wakakoyu,M8e,J3e,J7e,24,24,46,54,0,8,0,0,0
Tosanoumi,J7w,J3w,J6w,55,55,47,53,8,6,52,0,0
Kyokunankai,J12w,J4e,J7w,65,65,48,55,10,7,89,0,0
Kaisei,J12e,J4w,J11e,64,64,49,62,8,13,64,0,0
Tamanoshima,J5e,J5e,J8e,50,50,50,56,6,6,41,0,0
Wakatenro,J13w,J5w,J10w,67,67,51,61,9,10,60,0,0
Okinoumi,M14w,J6e,J13w,37,37,52,67,0,15,0,0,0
Toyozakura,J11e,J6w,J10e,62,62,53,60,8,7,60,0,0
Sagatsukasa,J1w,J7e,J10w,43,43,54,61,3,7,19.0013,0,0
Hochiyama,J11w,J7w,J10w,63,63,55,61,8,6,53,0,0
Sakaizawa,J7e,J8e,J8e,54,54,56,56,7,0,58,0,0
Tokushinho,J8w,J8w,J9w,57,57,57,59,7,2,61,0,0
Hoshikaze,J9e,J9e,J10e,58,58,58,60,7,2,48,0,0
Asofuji,J9w,J9w,J10w,59,59,59,61,7,2,49,0,0
Matsutani,J8e,J10e,J11e,56,56,60,62,6,2,39,0,0
Sadanoumi,J14w,J10w,J11w,69,69,61,63,9,2,49,0,0
Yamamotoyama,J10e,J11e,N/A,60,60,62,70,5,8,36,0,0
Iwakiyama,J2e,J11w,N/A,44,44,63,74,0,11,0,0,0
Daido,J2w,J12e,N/A,45,45,64,75,0,11,0,0,0
Kanbayashi,J14e,J12w,N/A,68,68,65,78,5,13,40,0,0
Kiyoseumi,J4w,J13e,N/A,49,49,66,79,0,13,0,0,0
Chiyohakuho,J6w,J13w,N/A,53,53,67,83,0,16,0,0,0
Masuraumi,J13e,J14e,N/A,66,66,68,84,3,16,8,0,0
Kasuganishiki,J10w,J14w,N/A,61,61,69,91,0,22,0,0,0
