Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonofuji,Y1e,Y1e,N/A,0,-1,0,-15,11,-15,103.0707,4,8.2577
Takanosato,Y1w,Y1w,N/A,1,0,1,-10,10,-11,82.4872,3,5.1612
Hokutenyu,O2e,O1e,N/A,4,3,2,-19,13,-21,148.6731,7,15.6128
Asashio,O1e,O1w,N/A,2,1,3,-5,9,-8,75.71430000000001,1,3.79
Wakashimazu,O1w,O2e,M4w,3,2,4,16,4,12,29.870799999999996,1,1.2755
Onokuni,S1e,S1e,N/A,5,4,5,-14,12,-19,133.52030000000002,6,12.516300000000001
Konishiki,S1w,S1w,N/A,6,5,6,-1,9,-7,95.7758,2,2.551
Kitao,M1e,K1e,N/A,10,9,7,-9,12,-16,152.85930000000002,7,16.9998
Hoshi,K1w,K1w,N/A,9,8,8,-2,10,-10,94.29720000000002,4,9.6447
Koboyama,M7w,M1e,M4w,23,22,9,16,9,7,76.4543,0,0
Asahifuji,K1e,M1w,M5e,8,7,10,17,5,7,44.0402,1,2.2896
Dewanohana,M1w,M2e,M6w,11,10,11,20,5,9,52.524800000000006,2,2.8716
Ozutsu,M8e,M2w,M7e,24,23,12,21,8,9,71.31389999999999,1,1.5961
Sakahoko,M3e,M3e,M6e,14,13,13,19,6,6,51.357699999999994,1,1.5961
Onishiki,M3w,M3w,M6w,15,14,14,20,6,6,57.158199999999994,2,4.5792
Terao,M12w,M4e,M7w,33,32,15,22,10,7,91.94080000000001,0,0
Jingaku,M8w,M4w,M7w,25,24,16,22,8,6,62.3321,0,0
Kurama,M4w,M5e,M7w,17,16,17,22,6,5,41.8697,1,1.2755
Daijuyama,M9e,M5w,M8e,26,25,18,23,8,5,60.8355,0,0
Sadanoumi,M11w,M6e,M8w,31,30,19,24,9,5,83.5878,0,0
Tamaryu,M9w,M6w,M8w,27,26,20,24,8,4,55.55329999999999,0,0
Itai,M7e,M7e,M8e,22,21,21,23,7,2,57.839,0,0
Takamisugi,M10e,M7w,M9e,28,27,22,25,8,3,72.1991,0,0
Fujinokawa,M6e,M8e,M9e,20,19,23,25,6,2,38.5052,0,0
Hananoumi,M2e,M8w,M9e,12,11,24,25,4,1,30.531,0,0
Kirinji,M6w,M9e,M9w,21,20,25,26,6,1,55.36410000000001,1,1.2755
Tochitsurugi,M10w,M9w,M9w,29,28,26,26,8,0,53.649,0,0
Hoo,M13e,M10e,M10e,34,33,27,27,9,0,72.9304,0,0
Kotogaume,M11e,M10w,M10e,30,29,28,27,8,-1,60.30200000000001,0,0
Aobajo,M5e,M11e,M10e,18,17,29,27,5,-2,41.5742,0,0
Tagaryu,M12e,M11w,M11e,32,31,30,29,8,-1,64.3738,0,0
Daitetsu,M4e,M12e,M11e,16,15,31,29,4,-2,32.6087,1,3.79
Kirishima,M2w,M12w,M11w,13,12,32,30,3,-2,24.3188,0,0
Masurao,J4e,M13e,M9e,44,43,33,25,12,-8,105.0156,0,0
Kaiki,M14e,M13w,M13e,36,35,34,33,8,-1,70.7311,0,0
Toryu,M5w,M14e,M12w,19,18,35,32,4,-3,28.3409,0,0
Kotokaze,S2w,M14w,M14w,7,6,36,36,0,0,0,0,0
Maenoshin,J1w,M15e,M14w,39,38,37,36,8,-1,65.0156,0,0
Misugiiso,J3e,M15w,M12e,42,41,38,31,10,-7,82.0156,0,0
Tochitsukasa,M13w,M16e,M16w,35,34,39,40,6,1,45.8689,0,0
Harunafuji,J6w,M16w,M15w,49,48,40,38,10,-2,91,0,0
Tochimatoi,J3w,M17e,M16w,43,42,41,40,8,-1,71,0,0
Hidanohana,J4w,J1e,M15w,45,44,42,38,9,-4,59.0156,0,0
Sasshunada,J2w,J1w,J1e,41,40,43,42,7,-1,59.0156,0,0
Shishiho,J5e,J2e,J1w,46,45,44,43,8,-1,62,0,0
Koryu,J5w,J2w,J2e,47,46,45,44,8,-1,63,0,0
Masudayama,J7w,J3e,J2e,51,50,46,44,9,-2,62,0,0
Wakasegawa,J8w,J3w,J3e,53,52,47,46,9,-1,76,0,0
Hachiya,J9e,J4e,J3w,54,53,48,47,9,-1,66,0,0
Mitoizumi,M14w,J4w,J7e,37,36,49,54,3,5,20,0,0
Kotoinazuma,J8e,J5e,J4w,52,51,50,49,8,-1,72,0,0
Washuyama,J6e,J5w,J4w,48,47,51,49,7,-2,48,0,0
Kaneshiro,J2e,J6e,J4w,40,39,52,49,5,-3,30,0,0
Oshio,J1e,J6w,J5w,38,37,53,51,4,-2,21,0,0
Kotochitose,J10e,J7e,J6w,56,55,54,53,8,-1,46,0,0
Chikubayama,J10w,J7w,J7e,57,56,55,54,8,-1,58,0,0
Takuetsuyama,J11w,J8e,J6e,59,58,56,52,9,-4,65,0,0
Hakuryu,J12e,J8w,J8w,60,59,57,57,8,0,79,0,0
Tochinohana,J13e,J9e,J9w,62,61,58,59,8,1,43,0,0
Takarakuni,J12w,J9w,J11e,61,60,59,62,7,3,42,0,0
Kaio,J7e,J10e,J11w,50,49,60,63,4,3,22,0,0
Takanofuji,J13w,J10w,J14e,63,62,61,68,6,7,15,0,0
Tatsufuji,J11e,J11e,N/A,58,57,62,75,3,13,13,0,0
Shiraiwa,J9w,J11w,N/A,55,54,63,76,2,13,4,0,0
