Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonofuji,Y1e,Y1e,N/A,0,-1,0,-27,14,-27,149.80249999999998,5,8.7263
Takanosato,Y1w,Y1w,M11e,1,0,1,30,0,29,0,0,0
Asashio,O1e,O1e,N/A,2,1,2,-13,11,-15,105.5572,3,5.8547
Wakashimazu,O1w,O1w,N/A,3,2,3,-8,10,-11,95.395,3,6.6616
Hokutenyu,O2e,O2e,N/A,4,3,4,-7,10,-11,105.29430000000002,4,6.7573
Konishiki,K1w,S1e,N/A,10,9,5,-9,12,-14,125.20240000000001,6,10.643
Onokuni,S1e,S1w,N/A,6,5,6,-5,10,-11,104.8705,4,7.4508
Kotokaze,O2w,S2e,M7e,5,4,7,22,3,15,21.2922,0,0
Asahifuji,K1e,K1e,N/A,9,8,8,6,8,-2,69.7255,2,4.5792
Hoshi,S2e,K1w,N/A,8,7,9,9,7,0,76.47100000000002,5,9.740400000000001
Kitao,S1w,M1e,M2e,7,6,10,12,6,2,56.0643,2,3.8857
Sakahoko,M1e,M1w,M4e,11,10,11,16,6,5,48.787699999999994,0,0
Dewanohana,M7w,M2e,M4w,24,23,12,17,9,5,74.6178,0,0
Onishiki,M1w,M2w,M4w,12,11,13,17,6,4,60.4588,4,7.7714
Hananoumi,M6w,M3e,M5w,22,21,14,19,8,5,81.1476,1,1.2755
Kirishima,M7e,M3w,M6e,23,22,15,20,8,5,60.63489999999999,0,0
Kurama,M10e,M4e,M7e,29,28,16,22,9,6,86.8526,1,1.2755
Daitetsu,M8e,M4w,M7e,25,24,17,22,8,5,61.400600000000004,0,0
Jingaku,M5e,M5e,M8e,19,18,18,24,6,6,42.1759,0,0
Itai,M3e,M5w,M8e,15,14,19,24,5,5,37.7029,1,1.5961
Koboyama,M6e,M6e,M7e,21,20,20,22,7,2,67.6439,3,4.7883000000000004
Toryu,M11w,M6w,M8w,32,31,21,25,9,4,70.364,0,0
Aobajo,M9w,M7e,M8w,28,27,22,25,8,3,64.0289,0,0
Daijuyama,M5w,M7w,M8w,20,19,23,25,6,2,43.7652,0,0
Ozutsu,M3w,M8e,M8w,16,15,24,25,5,1,31.0563,0,0
Kirinji,M12e,M8w,M9e,33,32,25,26,9,1,76.8718,0,0
Takamisugi,M4e,M9e,M9e,17,16,26,26,5,0,54.65990000000001,3,5.4818
Hattori,M10w,M9w,M9w,30,29,27,27,8,0,63.3798,0,0
Sadanoumi,M4w,M10e,M9w,18,17,28,27,5,-1,41.6966,1,1.5961
Kotogaume,M9e,M10w,M10e,27,26,29,28,7,-1,58.36699999999999,0,0
Terao,J3e,M11e,M7w,42,41,30,23,12,-7,99.0714,0,0
Hoo,M8w,M11w,M11w,26,25,31,31,6,0,44.2507,0,0
Tagaryu,M2w,M12e,M11w,14,13,32,31,3,-1,12.7488,0,0
Tamaryu,M13e,M12w,M12e,35,34,33,32,8,-1,68.7884,0,0
Tochitsurugi,M13w,M13e,M12w,36,35,34,33,8,-1,70.57459999999999,0,0
Kaiki,M11e,M13w,M12e,31,30,35,32,7,-3,55.3008,0,0
Tochitsukasa,J1e,M14e,M9w,38,37,36,27,10,-9,85.029,0,0
Mitoizumi,M2e,M14w,M13e,13,12,37,34,2,-3,12.0796,0,0
Maenoshin,J2e,M15e,M14w,40,39,38,37,8,-1,66,0,0
Oshio,J2w,M15w,M13e,41,40,39,34,9,-5,62.125,0,0
Tochimatoi,M12w,M16e,M15w,34,33,40,39,6,-1,37.1485,0,0
Sasshunada,J3w,M16w,M14e,43,42,41,36,9,-5,71,0,0
Kaneshiro,J5w,J1e,M14e,47,46,42,36,10,-6,86.0001,0,0
Misugiiso,J4w,J1w,J1e,45,44,43,42,8,-1,70,0,0
Hidanohana,J5e,J2e,J1w,46,45,44,43,8,-1,73,0,0
Masurao,J8w,J2w,M15e,53,52,45,38,11,-7,87,0,0
Shishiho,J7e,J3e,J1w,50,49,46,43,9,-3,61,0,0
Koryu,J9w,J3w,J2e,55,54,47,44,10,-3,82.0001,0,0
Washuyama,J4e,J4e,J2w,44,43,48,45,7,-3,55,0,0
Harunafuji,J9e,J4w,J5w,54,53,49,51,8,2,57,0,0
Wakasegawa,J1w,J5e,J6e,39,38,50,52,4,2,25.0058,0,0
Masudayama,M14e,J5w,J9e,37,36,51,58,2,7,16.2276,0,0
Kaio,J10e,J6e,J6w,56,55,52,53,8,1,62,0,0
Hachiya,J6e,J6w,J6w,48,47,53,53,6,0,44,0,0
Kotochitose,J7w,J7e,J8e,51,50,54,56,6,2,43,0,0
Kotoinazuma,J13w,J7w,J10e,63,62,55,60,8,5,54,0,0
Takarakuni,J8e,J8e,J10w,52,51,56,61,5,5,24,0,0
Hakuryu,J11w,J8w,J10e,59,58,57,60,7,3,53,0,0
Tochinohana,J12w,J9e,J11e,61,60,58,62,7,4,38,0,0
Tochiakagi,J11e,J9w,J11w,58,57,59,63,6,4,45,0,0
Hananokuni,J13e,J10e,J11w,62,61,60,63,7,3,36,0,0
Oyutaka,J6w,J10w,J13e,49,48,61,66,3,5,21,0,0
Ichinowatari,J10w,J11e,N/A,57,56,62,70,4,8,24,0,0
Oko,J12e,J11w,N/A,60,59,63,73,4,10,16,0,0
