Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hoshoryu,Y1e,Y1e,N/A,0,1,0,-17,12,-17,120.42299999999999,4,7.4508
Onosato,O1e,O1e,N/A,1,2,1,-24,14,-25,133.90709999999999,4,6.4367
Kotozakura,O1w,O1w,N/A,2,3,2,1,8,-1,70.00129999999999,1,1.2755
Wakatakakage,K1w,S1e,N/A,6,7,3,-11,12,-14,128.64870000000002,4,6.7573
Kirishima,S1w,S1w,N/A,4,5,4,-9,11,-13,106.98700000000001,2,6.0796
Daieisho,S1e,S2e,N/A,3,4,5,-6,10,-11,103.9899,3,5.1612
Oshoma,M6e,K1e,M1e,17,18,6,8,10,2,82.8075,0,0
Aonishiki,M9e,K1w,M2e,23,24,7,10,11,3,92.21069999999999,0,0
Wakamotoharu,M1e,M1e,M2e,7,8,8,10,7,2,56.006299999999996,1,1.2755
Oho,M1w,M1w,M2w,8,9,9,11,7,2,74.0543,3,7.6757
Onokatsu,M8e,M2e,M3e,21,22,10,12,10,2,84.4229,0,0
Abi,M2e,M2w,M3e,9,10,11,12,7,1,79.1295,3,6.341
Takayasu,K1e,M3e,M3e,5,6,12,12,6,0,54.790000000000006,1,1.5961
Kinbozan,M8w,M3w,M3w,22,23,13,13,10,0,80.1727,0,0
Hakuoho,M7e,M4e,M6e,19,20,14,18,8,4,59.771699999999996,0,0
Tamawashi,M3e,M4w,M6e,11,12,15,18,6,3,53.63499999999999,2,2.8716
Hiradoumi,M3w,M5e,M6w,12,13,16,19,6,3,59.2176,2,2.8716
Meisei,M10e,M5w,M7e,25,26,17,20,9,3,70.1375,0,0
Takerufuji,M4e,M6e,M7e,13,14,18,20,6,2,43.7249,0,0
Tobizaru,M6w,M6w,M7w,18,19,19,21,7,2,51.092699999999994,0,0
Kusano,J1w,M7e,M8e,43,44,20,22,13,2,116.00059999999999,0,0
Endo,M11e,M7w,M8e,27,28,21,22,9,1,64.0107,0,0
Sadanoumi,M13w,M8e,M8w,32,33,22,23,10,1,75.0207,0,0
Gonoyama,M2w,M8w,M9w,10,11,23,25,4,2,39.8736,1,2.2896
Ichiyamamoto,M4w,M9e,M9w,14,15,24,25,5,1,34.0946,0,0
Ura,M5e,M9w,M10e,15,16,25,26,5,1,38.2899,1,1.2755
Atamifuji,M12e,M10e,M11e,29,30,26,28,8,2,61.011799999999994,0,0
Roga,M14w,M10w,M11w,34,35,27,29,9,2,67.01270000000001,0,0
Takanosho,M12w,M11e,M11w,30,31,28,29,8,1,61.01079999999999,0,0
Tokihayate,M13e,M11w,M12e,31,32,29,30,8,1,65.03929999999998,0,0
Asakoryu,M17w,M12e,M12w,40,41,30,31,10,1,78.01410000000001,0,0
Midorifuji,M9w,M12w,M12w,24,25,31,31,6,0,34.068,0,0
Chiyoshoma,M5w,M13e,M12w,16,17,32,31,4,-1,29.519099999999998,0,0
Shodai,M10w,M13w,M13w,26,27,33,33,6,0,37.009499999999996,0,0
Wakaikari,J5w,M14e,M14e,51,52,34,34,12,0,97,0,0
Churanoumi,M7w,M14w,M14w,20,21,35,35,4,0,30.007099999999998,0,0
Hidenoumi,J2e,M15e,M16w,44,45,36,39,9,3,74,0,0
Kotoshoho,M14e,M15w,M17e,33,34,37,40,6,3,37.0023,0,0
Kayo,M16e,M16e,M17e,37,38,38,40,7,2,59.00479999999999,0,0
Mitakeumi,J1e,M16w,M17w,42,43,39,41,8,2,63,0,0
Kotoeiho,J7w,M17e,J1e,55,56,40,42,11,2,84,0,0
Shishi,M11w,M17w,J1w,28,29,41,43,4,2,24.0078,0,0
Nishikigi,M16w,J1e,J2w,38,39,42,45,6,3,39.004,0,0
Ryuden,M15e,J1w,J3e,35,36,43,46,5,3,32.0043,0,0
Shonannoumi,M15w,J2e,J3w,36,37,44,47,5,3,34.0021,0,0
Tomokaze,J7e,J2w,J2w,54,55,45,45,10,0,82,0,0
Tamashoho,M17e,J3e,J7e,39,40,46,54,4,8,34.0026,0,0
Oshoumi,J9e,J3w,J4w,58,59,47,49,10,2,77,0,0
Tochitaikai,M18e,J4e,J8e,41,42,48,56,4,8,25.0028,0,0
Shirokuma,J3w,J4w,J7e,47,48,49,54,6,5,41,0,0
Tohakuryu,J10e,J5e,J7w,60,61,50,55,9,5,70,0,0
Hakuyozan,J4e,J5w,J7w,48,49,51,55,6,4,39,0,0
Kagayaki,J4w,J6e,J8e,49,50,52,56,6,4,49,0,0
Hitoshi,J6e,J6w,J7w,52,53,53,55,7,2,48,0,0
Daiseizan,J6w,J7e,J8e,53,54,54,56,7,2,52,0,0
Kazekeno,J11e,J7w,J8w,62,63,55,57,9,2,48,0,0
Takarafuji,J3e,J8e,J8w,46,47,56,57,5,1,38,0,0
Fujiseiun,J2w,J8w,J10e,45,46,57,60,4,3,31,0,0
Nishikifuji,J5e,J9e,J10w,50,51,58,61,5,3,36,0,0
Mitoryu,J12e,J9w,J11w,64,65,59,63,8,4,48,0,0
Tsurugisho,J9w,J10e,J11e,59,60,60,62,7,2,53,0,0
Nabatame,J12w,J10w,J12e,65,66,61,64,8,3,51,0,0
Shiden,J8w,J11e,J12e,57,58,62,64,6,2,44,0,0
Mita,J14e,J11w,J13w,68,69,63,67,8,4,46,0,0
Shimanoumi,J8e,J12e,J13w,56,57,64,67,5,3,37,0,0
Hatsuyama,J10w,J12w,J14e,61,62,65,68,6,3,29,0,0
Daiamami,J13w,J13e,N/A,67,68,66,70,7,4,38,0,0
Miyanokaze,J13e,J13w,N/A,66,67,67,73,6,6,31,0,0
Mudoho,J14w,J14e,N/A,69,70,68,80,5,12,25,0,0
Wakanosho,J11w,J14w,N/A,63,64,69,90,1,21,8,0,0
