Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanoumi,Y1w,Y1e,N/A,1,0,0,-26,13,-26,150.15910000000002,7,11.5979
Wajima,Y1e,Y1w,N/A,0,-1,1,-23,13,-24,138.6051,6,13.5304
Takanohana,O1w,O1e,N/A,3,2,2,-8,10,-10,106.36049999999999,4,6.4367
Asahikuni,O1e,O1w,N/A,2,1,3,-5,9,-8,91.70160000000001,4,6.4367
Washuyama,S1e,S1e,N/A,5,4,4,2,8,-2,85.31279999999998,2,4.5792
Arase,S1w,S1w,N/A,6,5,5,3,8,-2,68.757,3,5.1612
Mienoumi,O2e,S2e,M9e,4,3,6,25,2,19,12.5186,0,0
Kitaseumi,K1w,K1e,N/A,8,7,7,-3,10,-10,118.76469999999999,5,10.5473
Takamiyama,K2w,K1w,N/A,9,8,8,6,8,-2,96.20589999999999,5,10.5473
Wakamisugi,K1e,M1e,N/A,7,6,9,8,7,-1,72.5583,3,5.1612
Kaiketsu,M6w,M1w,M1w,21,20,10,10,10,0,106.331,3,4.8406
Aobajo,M5e,M2e,M2e,18,17,11,11,9,0,86.20509999999999,2,2.551
Fujizakura,M2e,M2w,M3e,12,11,12,13,7,1,66.1371,3,7.6757
Kongo,M7e,M3e,M4e,22,21,13,15,9,2,73.42169999999999,0,0
Kaneshiro,M5w,M3w,M4w,19,18,14,16,8,2,80.5483,2,3.5651
Tamanofuji,M10w,M4e,M5w,29,28,15,18,10,3,98.113,0,0
Futagodake,M8w,M4w,M5w,25,24,16,18,9,2,65.8618,0,0
Yutakayama,M2w,M5e,M5w,13,12,17,18,6,1,53.72149999999999,3,4.8406
Kirinji,M11e,M5w,M6e,30,29,18,19,10,1,84.0308,0,0
Masuiyama,M1e,M6e,M6e,10,9,19,19,5,0,60.33359999999999,3,5.1612
Daiju,M3e,M6w,M6e,14,13,20,19,6,-1,39.518699999999995,0,0
Wakajishi,M1w,M7e,M6w,11,10,21,20,5,-1,29.323600000000003,1,2.2896
Kaiki,M4w,M7w,M7w,17,16,22,22,6,0,36.775099999999995,0,0
Futatsuryu,M9w,M8e,M8w,27,26,23,24,8,1,54.88029999999999,0,0
Kurohimeyama,M10e,M8w,M9e,28,27,24,25,8,1,67.1367,0,0
Oshio,M4e,M9e,M9e,16,15,25,25,5,0,48.8909,1,1.5961
Taiga,M11w,M9w,M10w,31,30,26,28,8,2,72.1459,0,0
Tochiazuma,M6e,M10e,M11e,20,19,27,29,5,2,31.108,0,0
Banryuyama,M12w,M10w,M11w,33,32,28,30,8,2,56.4622,0,0
Kurama,J6e,M11e,M12e,46,45,29,31,11,2,97,0,0
Takanosato,J2e,M11w,M12e,38,37,30,31,9,1,73.02850000000001,0,0
Dairyugawa,M13e,M12e,M12e,34,33,31,31,8,0,66.6625,0,0
Haguroiwa,M13w,M12w,M12w,35,34,32,32,8,0,55.673199999999994,0,0
Tamakiyama,M7w,M13e,M12w,23,22,33,32,5,-1,42.1262,0,0
Owashi,M3w,M13w,M12w,15,14,34,32,3,-2,21.248299999999997,0,0
Kotogatake,J3e,M14e,M13e,40,39,35,33,9,-2,61.0415,0,0
Tochiisami,J10e,M14w,M14e,54,53,36,35,12,-1,99,0,0
Tenryu,J1e,M15e,M15e,36,35,37,37,7,0,56.0312,0,0
Daigo,J3w,M15w,M15w,41,40,38,38,8,0,56,0,0
Onishiki,J8w,M16e,M16w,51,50,39,40,10,1,82,0,0
Chiyozakura,J5w,M16w,J1e,45,44,40,42,8,2,72,0,0
Kasuganada,J11e,M17e,J2w,56,55,41,45,10,4,76,0,0
Aobayama,M12e,J1e,J2w,32,31,42,45,4,3,25.448499999999996,0,0
Daio,J7e,J1w,J2w,48,47,43,45,8,2,58,0,0
Konuma,M9e,J2e,J5w,26,25,44,51,1,7,10.590900000000001,0,0
Wakanoumi,J1w,J2w,J3e,37,36,45,46,5,1,34.0285,0,0
Hasegawa,M8e,J3e,J6w,24,23,46,53,0,7,0,0,0
Adachi,J10w,J3w,J4e,55,54,47,48,9,1,62,0,0
Kotokaze,J2w,J4e,J4e,39,38,48,48,5,0,34,0,0
Shiratayama,J5e,J4w,J4w,44,43,49,49,6,0,39,0,0
Asanobori,J7w,J5e,J5e,49,48,50,50,7,0,57,0,0
Onobori,J9w,J5w,J5e,53,52,51,50,8,-1,51,0,0
Ryuo,J4e,J6e,J5w,42,41,52,51,5,-1,36,0,0
Masudayama,J13e,J6w,J6w,60,59,53,53,9,0,73,0,0
Maruyama,J9e,J7e,J6w,52,51,54,53,7,-1,41,0,0
Onoumi,J13w,J7w,J7e,61,60,55,54,9,-1,58,0,0
Katsunishiki,J12w,J8e,J8e,59,58,56,56,8,0,34,0,0
Kotonofuji,J4w,J8w,J8e,43,42,57,56,4,-1,21,0,0
Kurosegawa,J11w,J9e,J9e,57,56,58,58,7,0,55,0,0
Hachiya,J12e,J9w,J9w,58,57,59,59,7,0,42,0,0
Dewanohana,J6w,J10e,J12e,47,46,60,64,3,4,22,0,0
Oshinoyama,J8e,J10w,J13w,50,49,61,67,3,6,16,0,0
