Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1e,Y1e,N/A,0,-1,0,-23,13,-23,149.31009999999998,8,14.000900000000001
Wakanohana,Y2e,Y1w,N/A,2,1,1,-13,11,-14,117.40659999999997,7,12.404800000000002
Kashiwado,Y1w,Y2e,N/A,1,0,2,-10,10,-12,106.1056,8,12.8734
Asashio,Y2w,Y2w,M10w,3,2,3,32,0,29,0,0,0
Kotogahama,O1w,O1e,N/A,5,4,4,-2,9,-6,85.32849999999999,5,7.0187
Kitabayama,O1e,O1w,N/A,4,3,5,1,8,-4,96.564,5,12.4206
Haguroyama,S2e,S1e,N/A,8,7,6,-3,10,-9,114.25329999999998,6,10.8087
Tochinoumi,S1e,S1w,N/A,6,5,7,-1,9,-8,108.7544,6,12.516300000000001
Sadanoyama,S1w,S2e,N/A,7,6,8,0,9,-8,101.59920000000001,5,10.226700000000001
Wakahaguro,S2w,S2w,N/A,9,8,9,2,9,-7,75.97199999999998,5,7.3916
Tochihikari,M4w,K1e,N/A,21,20,10,6,11,-4,106.2004,2,2.551
Wakachichibu,M5e,K1w,N/A,22,21,11,7,11,-4,121.87809999999999,1,1.5961
Wakamisugi,K2w,K2e,N/A,13,12,12,10,8,-2,78.10770000000001,5,7.0187
Dewanishiki,M5w,M1e,N/A,23,22,13,8,11,-5,74.63229999999999,1,1.2755
Yutakayama,M9e,M1w,N/A,30,29,14,11,12,-3,94.16629999999999,0,0
Toyokuni,M7w,M2e,N/A,27,26,15,12,11,-3,91.65679999999999,1,1.2755
Aonosato,M1w,M2w,N/A,15,14,16,12,8,-4,90.76559999999999,4,11.1451
Tsurugamine,M8w,M3e,M1w,29,28,17,14,11,-3,90.72569999999999,0,0
Oginohana,M1e,M3w,M2e,14,13,18,15,7,-3,64.706,5,6.6981
Hagurohana,M8e,M4e,M5e,28,27,19,21,9,2,70.0687,0,0
Kanenohana,M2w,M4w,M5w,17,16,20,22,6,2,82.9089,3,7.6757
Ichinoya,M9w,M5e,M6w,31,30,21,24,9,3,72.13849999999998,0,0
Fujinishiki,K1w,M5w,M6w,11,10,22,24,4,2,63.4986,2,3.8857
Myobudani,M4e,M6e,M7e,20,19,23,25,6,2,67.31269999999999,0,0
Kairyuyama,K2e,M6w,M7e,12,11,24,25,4,1,41.912499999999994,3,5.1612
Tsunenishiki,M6w,M7e,M7w,25,24,25,26,7,1,44.4906,0,0
Kiyonomori,J1w,M7w,M8e,42,41,26,27,11,1,104,0,0
Arakiyama,J3w,M8e,M8e,46,45,27,27,12,0,100,0,0
Udagawa,M3e,M8w,M8e,18,17,28,27,5,-1,58.67439999999999,3,5.1612
Wakamaeda,M3w,M9e,M8w,19,18,29,28,5,-1,52.1378,2,6.0796
Ohikari,M10e,M9w,M9e,32,31,30,29,8,-1,47.6766,0,0
Kainoyama,M2e,M10e,M9e,16,15,31,29,4,-2,20.8743,2,2.551
Kiminishiki,J1e,M10w,M9w,41,40,32,30,10,-2,82,0,0
Fusanishiki,M11e,M11e,M10e,34,33,33,31,8,-2,52.9326,0,0
Oiteyama,M13w,M11w,M10w,39,38,34,32,9,-2,59.521100000000004,0,0
Maedagawa,M6e,M12e,M11e,24,23,35,33,5,-2,30.137799999999995,0,0
Okanoyama,J5e,M12w,M11w,49,48,36,34,11,-2,92,0,0
Wakanoumi,M12w,M13e,M11w,37,36,37,34,8,-3,63.63399999999999,0,0
Kitanonada,M7e,M13w,M12e,26,25,38,35,5,-3,21.4159,1,1.2755
Iwakaze,K1e,M14e,M12e,10,9,39,35,1,-4,11.8892,0,0
Kurikeyama,J2e,M14w,M12w,43,42,40,36,9,-4,84,0,0
Naruyama,J4e,M15e,M14w,47,46,41,40,9,-1,88,0,0
Fukudayama,J2w,J1e,J2w,44,43,42,45,7,3,50.033699999999996,0,0
Shinkawa,J5w,J1w,J3w,50,49,43,47,8,4,74,0,0
Amatsukaze,M13e,J2e,J3w,38,37,44,47,5,3,36.1958,0,0
Wakanokuni,M11w,J2w,J4e,35,34,45,48,4,3,29.859899999999996,0,0
Tokitsunami,J7e,J3e,J5e,53,52,46,50,8,4,61,0,0
Hanenishiki,J3e,J3w,J5e,45,44,47,50,6,3,47.0055,0,0
Takanishiki,J7w,J4e,J5w,54,53,48,51,8,3,63,0,0
Yoshinomine,J12e,J4w,J6e,63,62,49,52,10,3,91,0,0
Asanoumi,J4w,J5e,J6w,48,47,50,53,6,3,33.0331,0,0
Wakakoma,M12e,J5w,J6w,36,35,51,53,3,2,29.244699999999995,0,0
Hoshikabuto,J9e,J6e,J7e,57,56,52,54,8,2,57,0,0
Wakatenryu,M10w,J6w,J7e,33,32,53,54,2,1,12.307099999999998,0,0
Miyanohana,J6w,J7e,J8w,52,51,54,57,6,3,41,0,0
Miyabashira,M14e,J7w,J8w,40,39,55,57,3,2,23.0522,0,0
Yoshakayama#,J11e,J8e,J9e,61,60,56,58,8,2,56,0,0
Izuminada,J10e,J8w,J10e,59,58,57,60,7,3,52,0,0
Omidori,J6e,J9e,J10e,51,50,58,60,5,2,36,0,0
Oyazaki,J12w,J9w,J10w,64,63,59,61,8,2,64,0,0
Onosaki,J10w,J10e,J10w,60,59,60,61,7,1,55,0,0
Wakasugiyama,J8w,J10w,J10w,56,55,61,61,6,0,45,0,0
Tokinami,J8e,J11e,J12e,55,54,62,64,5,2,36,0,0
Sawahikari,N/A,J11w,J12w,76,75,63,65,10,2,77,0,0
Kochi,N/A,J12e,J13e,73,72,64,66,9,2,68,0,0
Makiyama,N/A,J12w,J13w,74,73,65,67,9,2,76,0,0
Hirokawa,J13w,J13e,J13w,66,65,66,67,7,1,54,0,0
Tenzan,J9w,J13w,J13w,58,57,67,67,5,0,38,0,0
Ogiyama,J11w,J14e,J13w,62,61,68,67,6,-1,37,0,0
Wakanaruto,N/A,J14w,J14e,71,70,69,68,8,-1,65,0,0
Osegawa,N/A,J15e,J14w,72,71,70,69,8,-1,53,0,0
Yasome,N/A,J15w,N/A,69,68,71,70,7,-1,46,0,0
Wakanobori,J13e,J16e,N/A,65,64,72,70,6,-2,43,0,0
Fukunoumi,N/A,J16w,N/A,70,69,73,71,7,-2,35,0,0
Oikawa,J14e,J17e,N/A,67,66,74,76,5,2,32,0,0
Sakunobori,N/A,J17w,N/A,75,74,75,80,6,5,35,0,0
Daitenryu,J14w,J18e,N/A,68,67,76,93,1,17,10,0,0
