Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Tamanoumi,Y1e,Y1e,N/A,0,0,-26,14,-26,177.1414,9,20.192
Taiho,Y1w,Y1w,N/A,1,1,-17,12,-18,125.55890000000001,6,11.0159
Kitanofuji,Y2e,Y2e,N/A,2,2,-12,11,-14,123.17640000000003,6,12.8369
Kotozakura,O1w,O1e,N/A,4,3,-10,11,-13,125.73799999999999,7,14.112400000000001
Daikirin,O1e,O1w,N/A,3,4,-7,10,-11,94.14760000000001,5,8.0328
Kiyokuni,O2w,O2e,N/A,6,5,-4,10,-9,107.5385,6,11.8228
Maenoyama,O2e,O2w,N/A,5,6,3,8,-3,99.07680000000002,5,11.2408
Daiju,S1w,S1e,N/A,8,7,6,8,-1,93.27839999999999,5,10.226700000000001
Fukunohana,M6w,S1w,M1w,22,8,12,10,4,79.9029,0,0
Hasegawa,M2w,K1e,M1w,14,9,12,8,3,75.09459999999999,4,6.4367
Takanohana,M5e,K1w,M2e,19,10,13,9,3,78.67439999999999,1,1.5961
Wakafutase,M7e,M1e,M4e,23,11,17,9,6,78.39809999999999,0,0
Ryuko,M1w,M1w,M4w,12,12,18,6,6,58.533899999999996,4,6.7573
Fujinokawa,K1e,M2e,M5e,9,13,19,5,6,51.36769999999999,2,5.0655
Mutsuarashi,S1e,M2w,M6e,7,14,21,4,7,29.078,2,2.551
Takamiyama,M3e,M3e,M6e,15,15,21,6,6,47.98559999999999,1,1.2755
Tochifuji,M7w,M3w,M6w,24,16,22,8,6,58.43,0,0
Kurohimeyama,M4e,M4e,M5e,17,17,19,7,2,49.547399999999996,0,0
Haguroiwa,M2e,M4w,M7e,13,18,23,5,5,61.50659999999999,3,6.1753
Shiratayama,M8e,M5e,M7e,25,19,23,8,4,55.9746,0,0
Daiyu,M8w,M5w,M7w,26,20,24,8,4,57.94439999999999,0,0
Tokibayama,M6e,M6e,M7e,21,21,23,7,2,54.5784,0,0
Nishikinada,J1w,M6w,M8e,35,22,25,10,3,92.03710000000001,0,0
Yoshinohana,M11e,M7e,M8e,31,23,25,9,2,81.3771,0,0
Kongo,M9e,M7w,M8e,27,24,25,8,1,67.37929999999999,0,0
Masuiyama,M11w,M8e,M8w,32,25,26,9,1,84.0994,0,0
Tochioyama,M9w,M8w,M8w,28,26,26,8,0,63.72999999999999,0,0
Teruzakura,M12e,M9e,M9e,33,27,27,9,0,75.3814,0,0
Tochiazuma,M10e,M9w,M9e,29,28,27,8,-1,59.44449999999999,0,0
Nagahama,J8w,M10e,M9w,50,29,28,13,-1,105.00050000000002,0,0
Mienoumi,M4w,M10w,M9w,18,30,28,5,-2,37.4488,0,0
Wakanami,K1w,M11e,M9w,10,31,28,3,-3,28.5673,1,2.2896
Wajima,M5w,M11w,M10w,20,32,30,5,-2,30.096,0,0
Ryuo,J1e,M12e,M11w,34,33,32,8,-1,73.0406,0,0
Daisetsu,M3w,M12w,M10w,16,34,30,4,-4,27.972199999999997,1,1.2755
Tochiisami,J2e,M13e,M12w,36,35,34,8,-1,71.0002,0,0
Futagodake,M1e,M13w,M12e,11,36,33,2,-3,26.6628,1,2.2896
Futatsuryu,J10e,M14e,M13e,53,37,35,12,-2,96.00059999999999,0,0
Katsuhikari,J5w,M14w,M14e,43,38,37,9,-1,72.0002,0,0
Fujizakura,J4e,M15e,M14w,40,39,38,8,-1,72.0002,0,0
Kaiketsu,J4w,M15w,M15e,41,40,39,8,-1,72.01389999999999,0,0
Asanobori,J5e,M16e,M15w,42,41,40,8,-1,84.004,0,0
Dairyugawa,J3e,J1e,M15w,38,42,40,7,-2,49.1276,0,0
Oshio,J7w,J1w,M16e,47,43,41,9,-2,66.0002,0,0
Tochizakura,J6w,J2e,M17e,45,44,43,8,-1,60.00020000000001,0,0
Wakajishi,J3w,J2w,M16e,39,45,41,7,-4,57,0,0
Daimonji,J2w,J3e,M17e,37,46,43,6,-3,40.127500000000005,0,0
Kitaseumi,J7e,J3w,J1w,46,47,48,7,1,42.0002,0,0
Asasegawa,J8e,J4e,J2w,48,48,50,7,2,44,0,0
Asasegawa,J8e,J4w,J3e,49,49,51,7,2,44,0,0
Shurao,J12w,J5e,J5w,58,50,56,8,6,58,0,0
Asahikuni,J9e,J5w,J4e,51,51,53,7,2,41,0,0
Tochibayama,J9w,J6e,J4w,52,52,54,7,2,50.0001,0,0
Kotetsuyama,M10w,J6w,J5w,30,53,56,1,3,4.4296,0,0
Hakuryo,J10w,J7e,J5w,54,54,56,7,2,53.0001,0,0
Makimoto,J13e,J7w,J6e,59,55,57,8,2,57,0,0
Yoshioyama,J6e,J8e,J6w,44,56,58,4,2,24,0,0
Futagoryu,J11e,J8w,J12e,55,57,69,4,12,25.0001,0,0
Asaarashi,J11w,J9e,J12w,56,58,70,4,12,22,0,0
Maruyama,J13w,J9w,J14w,60,59,74,4,15,17,0,0
Byakuhoyama,J12e,J10e,N/A,57,60,75,3,15,21,0,0
