Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1e,Y1e,N/A,0,1,0,-25,14,-25,145.49120000000002,7,13.3055
Kashiwado,Y1w,Y1w,M11w,1,2,1,32,0,31,0,0,0
Yutakayama,S1e,O1e,N/A,6,7,2,-15,13,-17,141.552,3,7.6757
Sadanoyama,O1e,O1w,N/A,2,3,3,-15,12,-18,110.1866,3,4.8406
Tochihikari,O1w,O2e,N/A,3,4,4,-2,9,-6,79.2435,2,2.8716
Tochinoumi,O2e,O2w,N/A,4,5,5,-1,9,-6,96.32000000000001,4,6.4367
Kitabayama,O2w,O3e,N/A,5,6,6,0,9,-6,82.1959,2,3.8857
Hagurohana,K1e,S1e,N/A,8,9,7,-1,10,-8,88.09259999999999,1,2.2896
Oginohana,S1w,S1w,N/A,7,8,8,6,8,-2,64.82400000000001,2,2.551
Kainoyama,M8e,K1e,N/A,24,25,9,7,12,-2,107.3307,0,0
Aonosato,M3e,K1w,N/A,14,15,10,9,9,-1,85.20289999999999,2,3.8857
Fujinishiki,M7w,M1e,N/A,23,24,11,10,11,-1,107.1103,1,2.2896
Daigo,M2w,M1w,M1w,13,14,12,12,8,0,69.2354,3,5.1612
Wakachichibu,M6e,M2e,M5e,20,21,13,19,8,6,56.4968,2,2.551
Dewanishiki,M2e,M2w,M5e,12,13,14,19,6,5,43.4717,1,1.2755
Wakahaguro,M8w,M3e,M5w,25,26,15,20,9,5,68.1018,0,0
Yoshibanada,M1e,M3w,M6e,10,11,16,21,5,5,50.14829999999999,2,4.5792
Kairyuyama,M1w,M4e,M6w,11,12,17,22,5,5,40.1954,3,5.1612
Amatsukaze,M4e,M4w,M7e,16,17,18,23,6,5,61.3707,1,2.2896
Ohikari,M11e,M5e,M8e,30,31,19,25,9,6,77.7629,0,0
Kanenohana,M9w,M5w,M8w,27,28,20,26,8,6,62.601099999999995,0,0
Tsurugamine,M3w,M6e,M8w,15,16,21,26,5,5,43.427,3,5.1612
Kotozakura,J4w,M6w,M9e,48,49,22,27,13,5,108.0008,0,0
Tamaarashi,M10w,M7e,M9w,29,30,23,28,8,5,69.8056,0,0
Fusanishiki,M4w,M7w,M9w,17,18,24,28,5,4,43.2147,3,5.8547
Iwakaze,M7e,M8e,M10e,22,23,25,29,6,4,48.886700000000005,2,3.5651
Wakanoumi,M5w,M8w,M10w,19,20,26,30,5,4,39.274100000000004,2,3.5651
Udagawa,M9e,M9e,M10e,26,27,27,29,7,2,60.28739999999999,0,0
Hirokawa,M6w,M9w,M11w,21,22,28,32,5,4,40.52579999999999,0,0
Maedagawa,M10e,M10e,M11e,28,29,29,31,7,2,55.123099999999994,0,0
Haguroyama,K1w,M10w,M11w,9,10,30,32,2,2,14.9089,0,0
Ogiyama,M5e,M11e,M12e,18,19,31,33,4,2,26.0876,0,0
Hanahikari,J6e,M11w,M12w,51,52,32,34,12,2,87,0,0
Wakatenryu,J2e,M12e,M12w,43,44,33,34,10,1,80,0,0
Kiminishiki,M13w,M12w,M12w,35,36,34,34,8,0,62.92969999999999,0,0
Wakamaeda,M11w,M13e,M12w,31,32,35,34,7,-1,48.2281,0,0
Hoshikabuto,M16e,M13w,M13e,40,41,36,35,9,-1,71.23719999999999,0,0
Tsunenishiki,J1w,M14e,M14e,42,43,37,37,9,0,72.0042,0,0
Toyokuni,M13e,M14w,M14e,34,35,38,37,7,-1,55.955799999999996,0,0
Kiyosegawa,M15w,M15e,M14w,39,40,39,38,8,-1,60.776799999999994,0,0
Okanoyama,M12e,M15w,M15e,32,33,40,39,6,-1,39.6923,0,0
Oiteyama,M12w,M16e,M15w,33,34,41,40,6,-1,36.1969,0,0
Wakanokuni,J5w,J1e,J2w,50,51,42,45,9,3,67,0,0
Tochioyama,M14e,J1w,J3w,36,37,43,47,5,4,39.417699999999996,0,0
Wakanaruto,M14w,J2e,J4e,37,38,44,48,5,4,39.255599999999994,0,0
Sakahoko,J10w,J2w,J5w,60,61,45,51,10,6,86,0,0
Aranami,J3e,J3e,J4e,45,46,46,48,7,2,52,0,0
Yoshinomine,J3w,J3w,J4w,46,47,47,49,7,2,54,0,0
Wakanami,J7e,J4e,J6e,53,54,48,52,8,4,68,0,0
Wakasugiyama,J1e,J4w,J6e,41,42,49,52,5,3,31.0003,0,0
Daiyu,J9w,J5e,J6w,58,59,50,53,9,3,80,0,0
Asanoumi,M15e,J5w,J8w,38,39,51,57,3,6,23.036299999999997,0,0
Asasegawa,J12e,J6e,J11e,63,64,52,62,8,10,68,0,0
Kurikeyama,J4e,J6w,J11e,47,48,53,62,4,9,21,0,0
Kurojishi,N/A,J7e,J11w,72,73,54,63,10,9,65,0,0
Sawahikari,J7w,J7w,J8w,54,55,55,57,7,2,56,0,0
Miyabashira,J8e,J8e,J9e,55,56,56,58,7,2,55,0,0
Okuni#,J5e,J8w,J12e,49,50,57,64,4,7,34,0,0
Yoshakayama#,J9e,J9e,J12e,57,58,58,64,6,6,51,0,0
Azumanishiki,J2w,J9w,J9w,44,45,59,59,4,0,23,0,0
Hibikiya,J10e,J10e,J11e,59,60,60,62,7,2,49,0,0
Ichinoya,J13w,J10w,J12w,66,67,61,65,8,4,47,0,0
Takanishiki,J14e,J11e,J13e,67,68,62,66,8,4,64,0,0
Sawakaze,J14w,J11w,J13w,68,69,63,67,8,4,62,0,0
Hasegawa,N/A,J12e,J14e,73,74,64,68,9,4,75,0,0
Omidori,J12w,J12w,J13w,64,65,65,67,7,2,52,0,0
Tokitsunami,J11e,J13e,J14e,61,62,66,68,6,2,42,0,0
Kochi,J11w,J13w,J14w,62,63,67,69,6,2,56,0,0
Kirinji,N/A,J14e,N/A,71,72,68,70,8,2,60,0,0
Kotetsuyama,N/A,J14w,N/A,76,77,69,71,9,2,81,0,0
Yoshinoiwa,J8w,J15e,N/A,56,57,70,71,4,1,26,0,0
Oyazaki,N/A,J15w,N/A,69,70,71,72,7,1,54,0,0
Miyanohana,N/A,J16e,N/A,70,71,72,73,7,1,44,0,0
Sanbeyama,N/A,J16w,N/A,75,76,73,74,8,1,61,0,0
Unzenyama,J13e,J17e,N/A,65,66,74,76,5,2,33,0,0
Niigiyama#,J6w,J17w,N/A,52,53,75,79,1,4,5,0,0
Tokinami,N/A,J18e,N/A,74,75,76,81,6,5,42,0,0
