Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1e,Y1e,N/A,0,0,0,-22,13,-22,123.2828,4,6.4367
Takanohana,Y1w,Y1w,M16w,1,1,1,31,0,30,0,0,0
Kaio,O1e,O1e,N/A,2,2,2,-12,11,-14,120.11219999999999,4,10.6588
Chiyotaikai,O2w,O1w,N/A,5,5,3,-9,11,-12,113.0444,3,6.341
Tochiazuma,O1w,O2e,N/A,3,3,4,-7,10,-11,103.42029999999998,4,6.4367
Musoyama,O2e,O2w,N/A,4,4,5,-2,9,-7,79.12800000000001,3,4.8406
Asashoryu,S1e,S1e,N/A,6,6,6,-8,11,-14,127.80389999999997,4,8.144300000000001
Miyabiyama,M3e,S1w,M3e,14,14,7,4,10,-3,105.0843,2,3.5651
Wakanosato,K1e,K1e,M4e,8,8,8,6,8,-2,89.5003,2,3.5651
Tosanoumi,M2w,K1w,M6w,13,13,9,11,8,2,83.52919999999999,3,6.1753
Tochinonada,K1w,M1e,M6w,9,9,10,11,7,1,81.69,2,3.8857
Kotonowaka,M6e,M1w,M8e,20,20,11,14,9,3,69.0498,2,2.551
Kyokushuzan,M10e,M2e,M10e,28,28,12,18,10,6,86.0621,0,0
Takamisakari,M6w,M2w,M10w,21,21,13,19,8,6,60.88629999999999,0,0
Dejima,M9e,M3e,M11e,26,26,14,20,9,6,79.3689,0,0
Takanowaka,M3w,M3w,M9w,15,15,15,17,7,2,57.72539999999999,1,2.2896
Aminishiki,M1e,M4e,M11e,10,10,16,20,5,4,42.5527,2,4.5792
Hokutoriki,M14e,M4w,M12e,36,36,17,22,11,5,87.1285,0,0
Kotoryu,M8e,M5e,M12e,24,24,18,22,8,4,63.82589999999999,1,1.2755
Tamakasuga,M5w,M5w,M11w,19,19,19,21,7,2,49.85549999999999,0,0
Kaiho,M8w,M6e,M12w,25,25,20,23,8,3,62.900099999999995,0,0
Kyokutenho,M4w,M6w,M12w,17,17,21,23,6,2,51.5183,1,2.2896
Otsukasa,M7e,M7e,M13e,22,22,22,24,7,2,53.471,0,0
Toki,M1w,M7w,M13w,11,11,23,25,4,2,28.3212,1,1.2755
Takanonami,M2e,M8e,M14e,12,12,24,26,4,2,26.435499999999998,0,0
Shimotori,M14w,M8w,M14w,37,37,25,27,10,2,81.146,0,0
Wakanoyama,M7w,M9e,M15w,23,23,26,29,6,3,41.683099999999996,0,0
Daizen,M4e,M9w,M16e,16,16,27,30,4,3,27.704399999999996,0,0
Jumonji,M9w,M10e,J1w,27,27,28,33,6,5,40.65089999999999,0,0
Aogiyama,J3e,M10w,J2e,44,44,29,34,10,5,78.0031,0,0
Hayateumi,J2e,M11e,J3e,42,42,30,36,9,6,63.0058,0,0
Tochisakae,M15e,M11w,J3e,38,38,31,36,8,5,56.4693,0,0
Akinoshima,M5e,M12e,J3e,18,18,32,36,3,4,25.305600000000002,0,0
Kotomitsuki,S1w,M12w,J3w,7,7,33,37,0,4,0,0,0
Iwakiyama,J9e,M13e,J4e,56,56,34,38,12,4,102,0,0
Hamanishiki,M12e,M13w,J4e,32,32,35,38,6,3,45.363699999999994,0,0
Buyuzan,M12w,M14e,J4w,33,33,36,39,6,3,42.0265,0,0
Chiyotenzan,M10w,M14w,J4w,29,29,37,39,5,2,32.09439999999999,0,0
Gojoro,J8e,M15e,J5e,54,54,38,40,11,2,85,0,0
Oikari,M13e,M15w,J5e,34,34,39,40,6,1,40.0911,0,0
Tochinohana,M13w,M16e,J5w,35,35,40,41,6,1,48.0103,0,0
Tamanoshima,M11w,M16w,J5w,31,31,41,41,5,0,41.114200000000004,0,0
Senshuyama,J7e,J1e,J6e,52,52,42,42,10,0,79,0,0
Kitazakura,J5w,J1w,J6w,49,49,43,43,9,0,64,0,0
Kasuganishiki,J6e,J2e,J7e,50,50,44,44,9,0,71,0,0
Asanowaka,M15w,J2w,J7w,39,39,45,45,6,0,40.0127,0,0
Tamarikido,J5e,J3e,J8e,48,48,46,46,8,0,67,0,0
Wakakosho,J3w,J3w,J10w,45,45,47,51,6,4,40,0,0
Komahikari,J12w,J4e,J11w,63,63,48,53,10,5,89,0,0
Takanotsuru,J10w,J4w,J11w,59,59,49,53,9,4,64,0,0
Higonoumi,J1e,J5e,J12e,40,40,50,54,4,4,33.0001,0,0
Kobo,J6w,J5w,J11w,51,51,51,53,7,2,54,0,0
Takatoriki,J1w,J6e,J12w,41,41,52,55,4,3,29,0,0
Oginishiki,J4e,J6w,J13e,46,46,53,56,5,3,34,0,0
Harunoyama,J4w,J7e,J13w,47,47,54,57,5,3,43,0,0
Daishodai,J11w,J7w,J14w,61,61,55,59,8,4,51,0,0
Juzan,J7w,J8e,J14w,53,53,56,59,6,3,39,0,0
Tokitsuumi,M11e,J8w,N/A,30,30,57,60,0,3,0,0,0
Hokutoiwa,J10e,J9e,N/A,58,58,58,64,6,6,33,0,0
Terao,J2w,J9w,N/A,43,43,59,65,2,6,13,0,0
Minatofuji,J11e,J10e,N/A,60,60,60,66,6,6,32,0,0
Towanoyama,J9w,J10w,N/A,57,57,61,67,5,6,39,0,0
Sumanofuji,J13e,J11e,N/A,64,64,62,70,6,8,19,0,0
Kotonomine,J13w,J11w,N/A,65,65,63,71,6,8,29,0,0
Wakatoba,J12e,J12e,N/A,62,62,64,84,2,20,4,0,0
Ushiomaru,J8w,J12w,N/A,55,55,65,85,0,20,0,0,0
