Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,0,0,-30,15,-30,170.1333,8,17.0955
Harumafuji,Y1w,Y1w,N/A,1,1,1,-13,11,-14,101.0804,5,9.740400000000001
Kisenosato,O1e,O1e,N/A,2,2,2,-20,13,-22,130.8089,7,14.112400000000001
Kotoshogiku,O2e,O1w,N/A,4,4,3,-10,11,-13,99.83659999999999,4,7.1302
Kakuryu,O1w,O2e,N/A,3,3,4,-7,10,-11,80.78320000000001,4,5.7432
Kotooshu,O2w,O2w,M2w,5,5,5,3,8,-2,62.844,4,6.757300000000001
Myogiryu,M1e,S1e,N/A,10,10,6,-4,11,-10,120.65559999999999,6,12.516300000000001
Goeido,S1e,S1w,M5e,6,6,7,8,7,1,72.48499999999999,3,4.8406
Tokitenku,M8e,K1e,M8e,24,24,8,14,10,6,94.12729999999999,0,0
Tochiozan,K1e,K1w,M8e,8,8,9,14,6,5,57.1019,2,5.3861
Takekaze,M6w,M1e,M8w,21,21,10,15,9,5,73.3853,0,0
Shohozan,M5e,M1w,M9e,18,18,11,16,8,5,73.59129999999999,2,3.5651
Gagamaru,M11w,M2e,M9w,31,31,12,17,11,5,86.2286,0,0
Takayasu,M5w,M2w,M9w,19,19,13,17,8,4,64.4539,1,1.5961
Aminishiki,M1w,M3e,M9w,11,11,14,17,6,3,39.7226,2,3.5651
Chiyotairyu,M10e,M3w,M10e,28,28,15,18,10,3,82.84969999999998,1,1.5961
Kyokutenho,M9e,M4e,M11e,26,26,16,20,9,4,71.7537,0,0
Toyonoshima,M4w,M4w,M10w,17,17,17,19,7,2,56.786699999999996,1,1.5961
Fujiazuma,M7e,M5e,M11e,22,22,18,20,8,2,61.14529999999999,0,0
Takarafuji,M3e,M5w,M11e,14,14,19,20,6,1,37.6566,1,1.2755
Ikioi,M9w,M6e,M11w,27,27,20,21,9,1,79.9404,0,0
Yoshikaze,M6e,M6w,M12e,20,20,21,22,7,1,52.1044,0,0
Okinoumi,K1w,M7e,M12w,9,9,22,23,4,1,34.4504,2,3.5651
Kotoyuki,J3w,M7w,M13w,47,47,23,25,13,2,109,0,0
Baruto,S1w,M8e,M13w,7,7,24,25,3,1,15.484300000000001,1,1.2755
Aoiyama,M4e,M8w,M14e,16,16,25,26,5,1,41.665299999999995,0,0
Kitataiki,M2e,M9e,M14e,12,12,26,26,4,0,20.819599999999994,0,0
Toyohibiki,M10w,M9w,M14w,29,29,27,27,8,0,67.8689,0,0
Sadanofuji,M8w,M10e,M14w,25,25,28,27,7,-1,43.7397,0,0
Tamawashi,J1e,M10w,M15e,42,42,29,28,11,-1,91.0006,0,0
Aran,M3w,M11e,M15w,15,15,30,29,4,-1,32.019400000000005,0,0
Chiyonokuni,M15e,M11w,J1e,38,38,31,32,9,1,67.0481,0,0
Daido,M13e,M12e,J1e,34,34,32,32,8,0,59.15419999999999,0,0
Tokushoryu,J6e,M12w,J2e,52,52,33,34,12,1,94,0,0
Kaisei,M14e,M13e,J2e,36,36,34,34,8,0,62.1883,0,0
Tamaasuka,J2w,M13w,J2w,45,45,35,35,10,0,91.0007,0,0
Tochinoshin,M2w,M14e,J2w,13,13,36,35,2,-1,11.9337,1,1.2755
Masunoyama,M13w,M14w,J3w,35,35,37,37,7,0,51.0173,0,0
Jokoryu,M7w,M15e,J3w,23,23,38,37,4,-1,28.696399999999997,0,0
Wakanosato,M12e,M15w,J4e,32,32,39,38,6,-1,45.1606,0,0
Shotenro,M11e,M16e,J5e,30,30,40,40,5,0,44.781499999999994,0,0
Takanoiwa,J2e,M16w,J6e,44,44,41,42,8,1,60.0009,0,0
Chiyootori,M14w,J1e,J6w,37,37,42,43,6,1,53.04860000000001,0,0
Kyokushuho,M12w,J1w,J6w,33,33,43,43,5,0,45.0132,0,0
Oiwato,J3e,J2e,J7e,46,46,44,44,8,0,61.0006,0,0
Tochinowaka,J8e,J2w,J8e,56,56,45,46,10,1,77,0,0
Azumaryu,M16e,J3e,J8e,40,40,46,46,6,0,45.013,0,0
Kagamio,J13w,J3w,J9w,67,67,47,49,12,2,101,0,0
Nionoumi,J5w,J4e,J9w,51,51,48,49,8,1,54,0,0
Homarefuji,M15w,J4w,J9w,39,39,49,49,5,0,36.09,0,0
Tenkaiho,J6w,J5e,J10w,53,53,50,51,8,1,55,0,0
Sotairyu,J4w,J5w,J10w,49,49,51,51,7,0,51,0,0
Asahisho,J1w,J6e,J13w,43,43,52,57,4,5,25,0,0
Asasekiryu,J4e,J6w,J14e,48,48,53,58,5,5,37,0,0
Daikiho,M16w,J7e,J14w,41,41,54,59,3,5,17.004199999999997,0,0
Satoyama,J5e,J7w,N/A,50,50,55,60,5,5,39,0,0
Homasho,J14w,J8e,N/A,69,69,56,63,9,7,61,0,0
Tanzo,J8w,J8w,N/A,57,57,57,63,6,6,40,0,0
Wakakoyu,J9e,J9e,N/A,58,58,58,64,6,6,45,0,0
Oniarashi,J9w,J9w,N/A,59,59,59,61,7,2,49,0,0
Tokushinho,J10e,J10e,N/A,60,60,60,62,7,2,44,0,0
Takanoyama,J10w,J10w,N/A,61,61,61,63,7,2,48,0,0
Tochihiryu,J7w,J11e,N/A,55,55,62,65,5,3,33,0,0
Kizenryu,J11e,J11w,N/A,62,62,63,68,6,5,37,0,0
Sagatsukasa,J7e,J12e,N/A,54,54,64,68,4,4,31,0,0
Chiyoarashi,J12w,J12w,N/A,65,65,65,67,7,2,45,0,0
Akiseyama,J13e,J13e,N/A,66,66,66,68,7,2,48,0,0
Chiyoo,J14e,J13w,N/A,68,68,67,70,7,3,44,0,0
Kitaharima,J12e,J14e,N/A,64,64,68,70,6,2,41,0,0
Kimurayama,J11w,J14w,N/A,63,63,69,81,3,12,20,0,0
