Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Asahifuji,Y1w,Y1e,M8e,1,1,0,23,2,23,21.5871,1,1.2755
Hokutoumi,Y1e,Y1w,M11w,0,0,1,30,0,29,0,0,0
Kirishima,O1w,O1e,N/A,3,3,2,-15,12,-17,117.00069999999998,6,9.3083
Konishiki,O1e,O1w,N/A,2,2,3,-12,11,-15,106.08059999999999,4,5.7432
Kotonishiki,M5e,S1e,N/A,17,17,4,-5,13,-9,155.1877,5,8.7263
Takatoriki,S1e,S1w,N/A,4,4,5,2,8,-3,71.09639999999999,0,0
Tochinowaka,M1e,K1e,N/A,9,9,6,-5,11,-11,127.06590000000001,5,8.0328
Wakahanada,M3w,K1w,N/A,14,14,7,0,11,-7,123.7786,5,10.920200000000001
Akinoshima,K1e,K2e,N/A,6,6,8,0,9,-8,83.24,3,7.3551
Takahanada,S1w,M1e,N/A,5,5,9,7,7,-2,58.47189999999999,1,1.2755
Mitoizumi,M2e,M1w,M1e,11,11,10,9,8,-1,82.2276,3,4.1471
Misugisato,M2w,M2e,M1w,12,12,11,10,8,-1,72.4656,4,8.2577
Kushimaumi,M3e,M2w,M2e,13,13,12,11,8,-1,66.1499,4,7.9371
Akebono,K1w,M3e,M1e,7,7,13,9,7,-4,64.16639999999998,4,5.7432
Kirinishiki,M6e,M3w,M5e,19,19,14,17,8,3,46.81889999999999,1,1.2755
Terao,M7e,M4e,M6e,21,21,15,19,8,4,88.6068,1,1.2755
Takamisugi,M7w,M4w,M6w,22,22,16,20,8,4,56.4796,0,0
Sakahoko,M1w,M5e,M6w,10,10,17,20,5,3,37.2373,0,0
Wakasegawa,M8e,M5w,M7e,23,23,18,21,8,3,69.6376,0,0
Kototsubaki,M8w,M6e,M7w,24,24,19,22,8,3,65.83269999999999,0,0
Kotonowaka,M6w,M6w,M7w,20,20,20,22,7,2,58.61789999999999,1,1.2755
Kyokudozan,M4w,M7e,M7w,16,16,21,22,6,1,46.088499999999996,2,2.8716
Kotofuji,K2e,M7w,M7w,8,8,22,22,4,0,44.7606,1,1.5961
Kasugafuji,M11e,M8e,M8e,29,29,23,23,9,0,74.89680000000001,0,0
Daishoyama,M9e,M8w,M8e,25,25,24,23,8,-1,72.4393,0,0
Daizen,J5e,M9e,M9w,48,48,25,26,13,1,110,0,0
Ryogoku,M9w,M9w,M10w,26,26,26,28,7,2,46.9703,0,0
Kotogaume,M5w,M10e,M10w,18,18,27,28,5,1,35.2868,0,0
Tochitsukasa,J1e,M10w,M11w,40,40,28,30,10,2,85.0033,0,0
Mainoumi,M12w,M11e,M11w,32,32,29,30,8,1,59.9335,0,0
Takanonami,J6e,M11w,M12w,50,50,30,32,12,2,101,0,0
Kitakachidoki,M13w,M12e,M12w,34,34,31,32,8,1,60.5437,0,0
Kotoinazuma,M12e,M12w,M13e,31,31,32,33,7,1,52.592200000000005,0,0
