Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanoumi,Y2e,Y1e,N/A,2,3,0,-23,14,-23,165.3255,6,13.3232
Wajima,Y1e,Y1w,N/A,0,1,1,-9,10,-10,90.11840000000001,4,6.4367
Wakanohana,Y1w,Y2e,N/A,1,2,2,-8,10,-10,99.9419,4,8.630600000000001
Chiyonofuji,S1e,O1e,N/A,5,6,3,-24,15,-27,191.75950000000003,7,17.8067
Masuiyama,O1w,O1w,N/A,4,5,4,-5,10,-9,98.78990000000002,3,4.1471
Takanohana,O1e,O2e,M14e,3,4,5,26,2,21,16.6054,0,0
Takanosato,S1w,S1e,M1w,6,7,6,1,9,-5,75.5835,1,1.2755
Kotokaze,M3w,S1w,M3w,14,15,7,5,10,-2,120.774,4,11.4657
Ozutsu,M1e,K1e,M5e,9,10,8,8,8,0,74.1144,1,1.2755
Fujizakura,M6w,K1w,M6w,20,21,9,11,10,2,94.3577,1,3.79
Asashio,M3e,M1e,M7e,13,14,10,12,8,2,86.68530000000001,5,12.7412
Kurama,M7e,M1w,M9e,21,22,11,16,9,5,92.61169999999998,0,0
Zaonishiki,M1w,M2e,M9w,10,11,12,17,6,5,56.589299999999994,3,5.8547
Masudayama,K1e,M2w,M10e,7,8,13,18,5,5,32.7192,1,2.2896
Hidanohana,J3w,M3e,M10w,40,41,14,19,13,5,116.0003,0,0
Tochiakagi,N/A,M3w,M11e,25,26,15,20,9,5,73.49459999999999,0,0
Tochihikari,M11w,M4e,M12e,31,32,16,22,10,6,83.3995,0,0
Hokutenyu,M8e,M4w,M12e,23,24,17,22,8,5,80.0459,0,0
Tamanofuji,M10e,M5e,M12w,28,29,18,23,9,5,72.6293,0,0
Amanoyama,M5w,M5w,M11w,18,19,19,21,7,2,56.7474,0,0
Aobayama,M2w,M6e,M12w,12,13,20,23,5,3,39.3867,1,1.2755
Wakashimazu,M12e,M6w,M13e,33,34,21,24,10,3,100.12349999999999,0,0
Hoo,M5e,M7e,M13e,17,18,22,24,6,2,57.745000000000005,2,5.0655
Sadanoumi,M2e,M7w,M14e,11,12,23,26,4,3,33.9814,1,1.2755
Kurohimeyama,M4e,M8e,M14e,15,16,24,26,5,2,26.7098,1,1.2755
Dewanohana,M8w,M8w,M14w,24,25,25,27,7,2,51.5907,0,0
Kirinji,M4w,M9e,M14w,16,17,26,27,5,1,32.2012,3,4.8406
Kaiki,K1w,M9w,M14w,8,9,27,27,3,0,19.1411,2,3.5651
Oshio,M10w,M10e,M15e,29,30,28,28,8,0,50.821,0,0
Takamiyama,M11e,M10w,M15w,30,31,29,29,8,0,68.63199999999999,0,0
Kurosegawa,M9e,M11e,M15w,26,27,30,29,7,-1,50.862,0,0
Washuyama,M7w,M11w,M15w,22,23,31,29,6,-2,44.984700000000004,0,0
Onishiki,J5e,M12e,M16e,43,44,32,30,11,-2,91.05919999999999,0,0
Arase,M6e,M12w,M16e,19,20,33,30,5,-3,29.2203,1,1.2755
Iwanami,J3e,M13e,J2e,39,40,34,34,9,0,73.0033,0,0
Daijuyama,J1e,M13w,J2e,35,36,35,34,8,-1,68.0604,0,0
Kotochitose,J8e,M14e,J5e,49,50,36,40,10,4,77,0,0
Mitsuruyama,M9w,M14w,J6e,27,28,37,42,4,5,23.379199999999997,0,0
Aobajo,J2e,M15e,J5e,37,38,38,40,7,2,64.0338,0,0
Kotetsuyama,N/A,M15w,J8e,55,56,39,46,10,7,82.0003,0,0
Matsuyama,J9w,M16e,J8w,52,53,40,47,9,7,66,0,0
Wakajishi,J1w,M16w,J8w,36,37,41,47,5,6,36.0589,0,0
Toryu,N/A,J1e,J8w,32,33,42,47,4,5,34.258,0,0
Yutakayama,J4e,J1w,J9e,41,42,43,48,6,5,33.0589,0,0
Daihi,J8w,J2e,J9w,50,51,44,49,8,5,53,0,0
Tamakiyama,J4w,J2w,J9w,42,43,45,49,6,4,40.0589,0,0
Daigo,J9e,J3e,J10e,51,52,46,50,8,4,64,0,0
Kotowaka,J6w,J3w,J9w,46,47,47,49,7,2,54.000299999999996,0,0
Takamisugi,J13w,J4e,J11e,61,62,48,52,10,4,83,0,0
Kagetora,J11w,J4w,J11e,57,58,49,52,9,3,70,0,0
Kotonofuji,J10e,J5e,J11e,53,54,50,52,8,2,57,0,0
Misugiiso,J6e,J5w,J11e,45,46,51,52,6,1,43,0,0
Hakuryu,J10w,J6e,J11w,54,55,52,53,8,1,60,0,0
Daio,J2w,J6w,J11w,38,39,53,53,4,0,22.060100000000002,0,0
Banryuyama,M12w,J7e,J11w,34,35,54,53,3,-1,18.3401,0,0
Hachiya,J7e,J7w,J12e,47,48,55,54,6,-1,40,0,0
Futatsuryu,J7w,J8e,J12w,48,49,56,55,6,-1,38,0,0
Shinko,J5w,J8w,J12w,44,45,57,55,5,-2,33,0,0
Saisu,J11e,J9e,J14w,56,57,58,59,7,1,44,0,0
Oyutaka,J13e,J9w,J14w,60,61,59,59,8,0,36,0,0
Kinoarashi,J12e,J10e,N/A,58,59,60,65,6,5,18,0,0
Tagaryu,J12w,J10w,N/A,59,60,61,78,3,17,18,0,0
