Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,0,0,-26,14,-26,171.93540000000002,9,18.6916
Asashoryu,Y1w,Y1w,N/A,1,1,1,-17,12,-18,128.1081,8,14.9016
Harumafuji,O1w,O1e,N/A,3,3,2,-25,14,-27,166.7651,9,18.6916
Kotooshu,O1e,O1w,N/A,2,2,3,-4,9,-7,93.21440000000001,3,7.6757
Kaio,O2e,O2e,M2e,4,4,4,2,8,-2,81.29429999999999,4,6.4367
Kotomitsuki,O2w,O2w,M2w,5,5,5,3,8,-2,62.8473,3,5.1612
Chiyotaikai,O3e,O3e,M3e,6,6,6,4,8,-2,71.3541,4,7.7714
Kisenosato,M4e,S1e,N/A,17,17,7,-5,13,-12,109.98239999999998,2,3.5651
Kakuryu,K1e,S1w,M2w,9,9,8,3,9,-5,106.53029999999998,5,9.740400000000001
Kotoshogiku,M6e,K1e,M6w,21,21,9,11,10,2,89.2326,1,1.5961
Kyokutenho,M2w,K1w,M7e,14,14,10,12,8,2,75.8988,4,6.7573
Goeido,S1w,M1e,M8e,8,8,11,14,6,3,62.2975,3,6.8688
Aran,M4w,M1w,M9e,18,18,12,16,8,4,63.987300000000005,1,1.2755
Tochiozan,K1w,M2e,M9e,10,10,13,16,6,3,61.431999999999995,3,6.1753
Toyohibiki,M11w,M2w,M10e,32,32,14,18,11,4,92.7197,0,0
Iwakiyama,M8e,M3e,M10w,25,25,15,19,9,4,66.14269999999999,0,0
Baruto,S1e,M3w,M11w,7,7,16,21,4,5,39.9084,3,4.1471
Aminishiki,M1w,M4e,M12e,12,12,17,22,5,5,52.138000000000005,3,7.6757
Miyabiyama,M11e,M4w,M13w,31,31,18,25,9,7,69.11500000000001,0,0
Tamanoshima,M3e,M5e,M13w,15,15,19,25,5,6,35.4099,1,1.5961
Toyonoshima,M3w,M5w,M14e,16,16,20,26,5,6,31.207,0,0
Takamisakari,M12e,M6e,M14w,33,33,21,27,9,6,73.7492,0,0
Takekaze,M2e,M6w,M14w,13,13,22,27,4,5,22.1894,1,1.5961
Mokonami,J1w,M7e,M15w,43,43,23,29,11,6,81.0135,0,0
Tochinonada,M5e,M7w,M15w,19,19,24,29,5,5,35.3688,0,0
Tochinoshin,M13w,M8e,M16e,36,36,25,30,9,5,78.36189999999999,0,0
Tamawashi,M8w,M8w,J1w,26,26,26,32,6,6,46.036199999999994,0,0
Tokitenku,M9e,M9e,M15w,27,27,27,29,7,2,59.1086,0,0
Yamamotoyama,M9w,M9w,M16e,28,28,28,30,7,2,57.1107,0,0
Asasekiryu,M7e,M10e,J2e,23,23,29,33,5,4,38.480199999999996,0,0
Bushuyama,M15w,M10w,J2w,40,40,30,34,9,4,71.0969,0,0
Yoshikaze,M5w,M11e,J2w,20,20,31,34,4,3,30.322999999999997,0,0
Kokkai,M14e,M11w,J3e,37,37,32,35,8,3,68.07130000000001,0,0
Futeno,M10e,M12e,J3e,29,29,33,35,6,2,45.140899999999995,0,0
Tosayutaka,J1e,M12w,J3w,42,42,34,36,9,2,70.0085,0,0
Kakizoe,M14w,M13e,J3w,38,38,35,36,8,1,58.055099999999996,0,0
Dejima,M12w,M13w,J3w,34,34,36,36,7,0,57.09719999999999,0,0
Shimotori,M10w,M14e,J3w,30,30,37,36,6,-1,43.07469999999999,0,0
Shotenro,M15e,M14w,J4e,39,39,38,37,8,-1,57.093399999999995,0,0
Homasho,M1e,M15e,J4e,11,11,39,37,1,-2,5.051699999999999,0,0
Kasugao,J4e,M15w,J4w,48,48,40,38,10,-2,83,0,0
Wakakoyu,J2w,M16e,J5e,45,45,41,39,9,-2,75.0066,0,0
