Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kakuryu,Y1w,Y1e,N/A,1,2,0,-12,11,-12,117.0678,3,4.8406
Hakuho,Y1e,Y1w,M16w,0,1,1,31,0,30,0,0,0
Tochinoshin,S1w,O1e,N/A,6,7,2,-3,10,-5,104.79319999999998,4,8.9512
Goeido,O1e,O1w,N/A,2,3,3,-3,9,-6,100.59299999999999,2,2.551
Takayasu,O1w,O2e,N/A,3,4,4,-2,9,-6,103.52499999999998,2,5.3861
Takakeisho,O2e,O2w,M12w,4,5,5,23,3,18,32.3803,1,1.2755
Mitakeumi,K1w,S1e,M2w,8,9,6,3,9,-3,103.15959999999998,3,5.1612
Tamawashi,M3w,S1w,M3w,14,15,7,5,10,-2,106.8783,4,9.9653
Abi,M4w,K1e,M4w,16,17,8,7,10,-1,116.7892,2,3.8857
Asanoyama,M8w,K1w,M4w,24,25,9,7,12,-2,113.50799999999998,2,3.8857
Ryuden,M5w,M1e,M5w,18,19,10,9,10,-1,91.7685,4,6.4367
Shodai,M7e,M1w,M7e,21,22,11,12,10,1,94.0907,1,2.2896
Hokutofuji,M1e,M2e,M7e,9,10,12,12,7,0,52.85909999999999,3,5.1612
Meisei,M7w,M2w,M7w,22,23,13,13,10,0,92.90429999999999,1,1.5961
Endo,M2e,M3e,M8e,11,12,14,14,7,0,74.5977,3,5.1612
Aoiyama,K1e,M3w,M8e,7,8,15,14,6,-1,70.75299999999999,2,4.5792
Daieisho,M2w,M4e,M8w,12,13,16,15,7,-1,62.1148,3,5.1612
Ichinojo,S1e,M4w,M9e,5,6,17,16,5,-1,45.3983,1,1.2755
Kotoshogiku,M1w,M5e,M9w,10,11,18,17,6,-1,57.7057,2,3.8857
Takarafuji,M6e,M5w,M10e,19,20,19,18,8,-1,63.1832,0,0
Chiyotairyu,M3e,M6e,M11e,13,14,20,20,6,0,50.951499999999996,2,3.5651
Shimanoumi,M12e,M6w,M12e,31,32,21,22,10,1,74.04270000000001,0,0
Takagenji,J2e,M7e,M12w,44,45,22,23,13,1,102.00309999999999,0,0
Myogiryu,M5e,M7w,M13e,17,18,23,24,6,1,54.966899999999995,1,3.79
Tomokaze,M9w,M8e,M13w,26,27,24,25,8,1,61.9475,0,0
Okinoumi,M4e,M8w,M14e,15,16,25,26,5,1,51.94659999999999,1,1.2755
Onosho,M10w,M9e,M14w,28,29,26,27,8,1,61.9182,0,0
Shohozan,M11e,M9w,M15e,29,30,27,28,8,1,57.013400000000004,0,0
Daishoho,M16e,M10e,J2e,39,40,28,34,9,6,68.01299999999999,0,0
Yoshikaze,M6w,M10w,J2w,20,21,29,35,4,6,33.5467,0,0
Nishikigi,M9e,M11e,J3e,25,26,30,36,5,6,37.311899999999994,0,0
Kotoeko,M15w,M11w,J3w,38,39,31,37,8,6,56.0072,0,0
Tochiozan,M11w,M12e,J3w,30,31,32,37,6,5,49.0188,0,0
Kagayaki,M10e,M12w,J4e,27,28,33,38,5,5,32.012699999999995,0,0
Chiyomaru,M13e,M13e,J3e,33,34,34,36,7,2,57.0259,0,0
Sadanoumi,M13w,M13w,J3w,34,35,35,37,7,2,52.009899999999995,0,0
Kotoyuki,J6e,M14e,J4w,52,53,36,39,11,3,96,0,0
Enho,M14w,M14w,J4w,36,37,37,39,7,2,53.0067,0,0
Yago,M12w,M15e,J4w,32,33,38,39,6,1,46.01409999999999,0,0
Toyonoshima,J1e,M15w,J5w,42,43,39,41,8,2,55.0001,0,0
Kaisei,M8e,M16e,J6e,23,24,40,42,3,2,26.3205,0,0
Terutsuyoshi,M15e,M16w,J7e,37,38,41,44,6,3,45.004,0,0
Azumaryu,J4w,J1e,J9e,49,50,42,48,8,6,62,0,0
Gagamaru,J7e,J1w,J9w,54,55,43,49,9,6,79,0,0
Yutakayama,J5e,J2e,J9w,50,51,44,49,8,5,69,0,0
Tokushoryu,M14e,J2w,J10e,35,36,45,50,4,5,24.0132,0,0
Ishiura,M16w,J3e,J10w,40,41,46,51,5,5,34.0036,0,0
Wakatakakage,J2w,J3w,J11e,45,46,47,52,6,5,42,0,0
Chiyoshoma,M17e,J4e,J11e,41,42,48,52,5,4,33.006299999999996,0,0
Takanosho,J4e,J4w,J10w,48,49,49,51,7,2,49,0,0
Kyokushuho,J3e,J5e,J11w,46,47,50,53,6,3,44.0001,0,0
Tsurugisho,J10e,J5w,J12w,60,61,51,55,9,4,73,0,0
Sokokurai,J5w,J6e,J12e,51,52,52,54,7,2,53,0,0
Tobizaru,J12w,J6w,J13e,65,66,53,56,10,3,76,0,0
Daishomaru,J8w,J7e,J13e,57,58,54,56,8,2,64,0,0
Hidenoumi,J6w,J7w,J13e,53,54,55,56,7,1,49,0,0
Daiamami,J3w,J8e,J14e,47,48,56,58,5,2,35.0001,0,0
Ikioi,J1w,J8w,J14e,43,44,57,58,4,1,34,0,0
Kiribayama,J11w,J9e,N/A,63,64,58,62,8,4,67,0,0
