Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Tochinishiki,Y1w,Y1e,N/A,1,-1,0,-27,14,-27,144.7897,7,13.4189
Wakanohana,Y1e,Y1w,N/A,0,-2,1,-20,12,-21,109.9016,4,5.7432
Asashio,O1e,O1e,N/A,2,0,2,-22,13,-24,147.63770000000002,8,16.8883
Kotogahama,O1w,O1w,N/A,3,1,3,-13,11,-16,100.4238,3,4.4677
Wakahaguro,K1e,S1e,N/A,7,5,4,-5,10,-9,91.12780000000001,3,5.1612
Tochihikari,K2w,S1w,N/A,9,7,5,1,9,-4,77.0013,4,5.7432
Matsunobori,M2w,K1e,N/A,13,11,6,5,9,-1,71.9324,4,5.7432
Fusanishiki,M9e,K1w,N/A,26,24,7,6,12,-1,108.2732,0,0
Kitanonada,M1w,M1e,N/A,11,9,8,7,8,-1,77.94630000000001,3,6.6616
Wakamaeda,S2e,M1w,N/A,6,4,9,6,7,-3,61.691200000000016,3,4.1471
Shinobuyama,M1e,M2e,M2e,10,8,10,10,7,0,53.924899999999994,3,4.467700000000001
Kashiwado,M13w,M2w,M2w,35,33,11,11,13,0,123.65219999999998,2,2.8716
Tsurugamine,M4e,M3e,M3e,16,14,12,12,8,0,70.6449,5,8.3534
Kitabayama,M4w,M3w,M3w,17,15,13,13,8,0,44.8777,2,2.8716
Wakanoumi,M3e,M4e,M4e,14,12,14,14,7,0,78.9855,3,5.4818
Shionishiki,M7w,M4w,M4w,23,21,15,15,9,0,68.95309999999999,0,0
Ohikari,M2e,M5e,M5e,12,10,16,16,6,0,53.2418,2,3.5651
Tamanoumi,S1w,M5w,M5w,5,3,17,17,4,0,21.4746,1,1.5961
Kiryugawa,M7e,M6e,M6e,22,20,18,18,8,0,67.3189,0,0
Annenyama,M3w,M6w,M6w,15,13,19,19,6,0,43.424,3,4.4677
Tokitsuyama,S1e,M7e,M7e,4,2,20,20,3,0,15.0696,1,1.2755
Atagoyama,M10w,M7w,M7w,29,27,21,21,9,0,77.5249,0,0
Kaizan,M9w,M8e,M8w,27,25,22,23,8,1,82.43180000000001,0,0
Mitsuneyama,M8e,M8w,M9e,24,22,23,24,7,1,55.1059,0,0
Kuninobori,M6e,M9e,M9e,20,18,24,24,6,0,41.8978,0,0
Iwakaze,M8w,M9w,M9w,25,23,25,25,7,0,64.5,0,0
Osegawa,M11w,M10e,M10w,31,29,26,27,8,1,53.04090000000001,0,0
Yasome,J2w,M10w,M11e,52,50,27,28,13,1,123.0067,0,0
Aonosato,M14e,M11e,M11e,36,34,28,28,9,0,68.05239999999999,0,0
Izuminada,M10e,M11w,M11e,28,26,29,28,7,-1,33.900099999999995,0,0
Futatsuryu,M12w,M12e,M11w,33,31,30,29,8,-1,43.90769999999999,0,0
Wakachichibu,K1w,M12w,M11e,8,6,31,28,2,-3,15.857600000000001,0,0
Wakamisugi,M14w,M13e,M11w,37,35,32,29,9,-3,64.91929999999999,0,0
Fujinishiki,J3e,M13w,M13w,53,51,33,33,12,0,116.00059999999999,0,0
Tamahibiki,M15e,M14e,M14e,38,36,34,34,8,0,66.0303,0,0
Wakabayama,M13e,M14w,M14e,34,32,35,34,7,-1,44.90769999999999,0,0
Oginohana,M5e,M15e,M14e,18,16,36,34,3,-2,16.3454,2,2.8716
Oikawa,M18e,M15w,M15e,44,42,37,36,9,-1,67.11019999999999,0,0
Shimanishiki,M12e,M16e,M15e,32,30,38,36,6,-2,38.8979,0,0
Dewanishiki,M11e,M16w,M16e,30,28,39,38,5,-1,42.0434,0,0
Koinose,J2e,M17e,M16w,51,49,40,39,10,-1,99,0,0
Naruyama,M5w,M17w,M16w,19,17,41,39,2,-2,14.011199999999999,0,0
Tokinishiki,M18w,J1e,M17w,45,43,42,41,8,-1,58.02799999999999,0,0
Hanenishiki,J1e,J1w,M17w,49,47,43,41,9,-2,77.0015,0,0
Miyanishiki,M16w,J2e,M17w,41,39,44,41,7,-3,54.0363,0,0
Wakasugiyama,N/A,J2w,J2e,48,46,45,44,8,-1,59.0409,0,0
Takanishiki,J4e,J3e,J1w,55,53,46,43,10,-3,93.0008,0,0
Narutoumi,J1w,J3w,J3e,50,48,47,46,8,-1,71.0007,0,0
Myobudani,J6e,J4e,J1w,59,57,48,43,11,-5,90,0,0
Fukudayama,M15w,J4w,J1w,39,37,49,43,6,-6,44.0276,0,0
Hajimayama,M6w,J5e,J2w,21,19,50,45,1,-5,9.0089,0,0
Kanenohana,J3w,J5w,J3e,54,52,51,46,9,-5,74.0001,0,0
Ouchiyama,N/A,J6e,J3w,47,45,52,47,7,-5,50.0223,0,0
Toyonoumi,J4w,J6w,J4e,56,54,53,48,9,-5,80,0,0
Yoshinomine,M16e,J7e,J4e,40,38,54,48,5,-6,42.023199999999996,0,0
Kiyoenami,J5w,J7w,J5e,58,56,55,50,9,-5,78,0,0
Fukunoumi,J7e,J8e,J6w,61,59,56,53,9,-3,68,0,0
Hoshikabuto,N/A,J8w,J7e,46,44,57,54,5,-3,40.0001,0,0
Tsunenishiki,M17e,J9e,J7e,42,40,58,54,4,-4,27.027499999999996,0,0
Kiyonomori,M17w,J9w,J7w,43,41,59,55,4,-4,25.000799999999998,0,0
Saganosato,J11e,J10e,J8w,69,67,60,57,10,-3,83,0,0
Oiteyama,J7w,J10w,J11e,62,60,61,62,7,1,53,0,0
Takimiyama,J5e,J11e,J12w,57,55,62,65,5,3,35.0001,0,0
Sakunobori,J12e,J11w,J13w,71,69,63,67,8,4,61,0,0
Tamanoura,J12w,J12e,J14e,72,70,64,68,8,4,70,0,0
Nishinaka,J10e,J12w,J13w,67,65,65,67,7,2,44,0,0
Maenoyama,J10w,J13e,J14e,68,66,66,68,7,2,48,0,0
Fukunosato,J6w,J13w,J14e,60,58,67,68,5,1,34,0,0
Okinoshima,N/A,J14e,N/A,78,76,68,70,9,2,60,0,0
Onoura,J9w,J14w,N/A,66,64,69,70,6,1,43,0,0
Hakuyuzan,J8e,J15e,N/A,63,61,70,71,5,1,35,0,0
Ijuin,J13e,J15w,N/A,73,71,71,73,7,2,55,0,0
Nanatsuumi,J9e,J16e,N/A,65,63,72,73,5,1,30,0,0
Amatsunada,J13w,J16w,N/A,74,72,73,74,7,1,57,0,0
Hakuryuyama,N/A,J17e,N/A,83,81,74,75,9,1,65,0,0
Matsunishiki,N/A,J17w,N/A,79,77,75,75,8,0,62,0,0
Ononishiki,J8w,J18e,N/A,64,62,76,76,4,0,28,0,0
Wakanokuni,N/A,J18w,N/A,90,88,77,78,10,1,77,0,0
Sagahikari,J11w,J19e,N/A,70,68,78,78,5,0,35,0,0
Hirosegawa,J14e,J19w,N/A,75,73,79,79,6,0,45,0,0
Kochi,N/A,J20e,N/A,84,82,80,80,8,0,57,0,0
Asanishiki,J14w,J20w,N/A,76,74,81,80,6,-1,34,0,0
Yoshiiyama,N/A,J21e,N/A,85,83,82,81,8,-1,53,0,0
Otayama,N/A,J21w,N/A,81,79,83,81,7,-2,43,0,0
Taikai,N/A,J22e,N/A,88,86,84,84,8,0,52,0,0
Hanada,N/A,J22w,N/A,89,87,85,85,8,0,63,0,0
Hirakagawa,N/A,J23e,N/A,77,75,86,85,5,-1,41,0,0
Maegashio,N/A,J23w,N/A,82,80,87,86,6,-1,39,0,0
Ichinoya,N/A,J24e,N/A,91,89,88,87,8,-1,71,0,0
Dairyu,N/A,J24w,N/A,92,90,89,88,8,-1,44,0,0
Asanoumi,N/A,J25e,N/A,87,85,90,87,7,-3,47,0,0
Hiranoto,N/A,J25w,N/A,80,78,91,88,5,-3,38,0,0
Azumaumi,N/A,J26e,N/A,86,84,92,98,4,6,24,0,0
Hidenishiki,N/A,J26w,N/A,93,91,93,117,1,24,11,0,0
