Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Sadanoyama,12,3,18,92,139.1336,0,76,3.79,Y1e,Y1e,Myobudani;Tochihikari;Asasegawa;Tamanoshima;Wakachichibu;Hasegawa;Kiyokuni;Maedagawa;Kotozakura;Daigo;Kitabayama;Wakatenryu
Taiho,13,2,22,106,168.39430000000002,1,75,3.79,Y1w,Y1w,Kiyokuni;Hasegawa;Kainoyama;Maedagawa;Kotozakura;Kitanofuji;Myobudani;Daigo;Tochihikari;Wakachichibu;Yutakayama;Kitabayama;Sadanoyama
Kashiwado,12,3,18,100,158.0984,2,74,3.79,Y2e,Y2e,Maedagawa;Hasegawa;Kitanofuji;Daigo;Kainoyama;Kotozakura;Myobudani;Kitabayama;Taiho;Wakachichibu;Sadanoyama;Yutakayama
Tochinoumi,7,8,-2,44,63.57900000000001,3,73,3.79,Y2w,Y2w,Kotozakura;Maedagawa;Kitabayama;Hasegawa;Myobudani;Kitanofuji;Kainoyama
Yutakayama,10,5,10,83,135.2893,4,72,2.2896,O1e,O1e,Kitanofuji;Daigo;Myobudani;Tamanoshima;Kiyokuni;Wakachichibu;Maedagawa;Tochinoumi;Sadanoyama;Tochihikari
Kitabayama,4,11,-14,28,40.5686,5,71,2.2896,O1w,O1w,Maedagawa;Hasegawa;Kotozakura;Tochihikari
Tochihikari,8,7,2,63,103.4413,6,70,2.2896,O2e,O2e,Daigo;Maedagawa;Tamanoshima;Wakachichibu;Kitanofuji;Kainoyama;Kashiwado;Kotozakura
Kotozakura,6,9,-6,46,81.41080000000001,7,69,1.5961,S1e,S1e,Daigo;Maedagawa;Yutakayama;Myobudani;Kiyokuni;Tamanoshima
Tamanoshima,6,9,-6,46,79.1422,8,68,1.5961,S1w,S1w,Kashiwado;Kainoyama;Maedagawa;Taiho;Kitabayama;Myobudani
Myobudani,4,11,-14,26,37.8621,9,67,1.2755,K1e,K1e,Kitanofuji;Tochihikari;Kitabayama;Maedagawa
Kiyokuni,10,5,10,74,123.78620000000001,10,66,1.2755,K1w,K1w,Kitabayama;Tochihikari;Hasegawa;Kashiwado;Kainoyama;Maedagawa;Tochinoumi;Daigo;Tamanoshima;Myobudani
Kainoyama,5,10,-10,31,50.037600000000005,11,65,1.1274,,M1e,Kotozakura;Yutakayama;Myobudani;Kitabayama;Tensuiyama
Daigo,8,7,2,59,82.1904,12,63,1.1274,,M1w,Tamanoshima;Kitabayama;Asasegawa;Tochinoumi;Kainoyama;Myobudani;Kairyuyama;Fujinishiki
Kitanofuji,8,7,2,68,97.61200000000001,13,62,1.0589,,M2e,Kotozakura;Asasegawa;Wakatenryu;Wakachichibu;Tamanoshima;Kiyokuni;Kitabayama;Fujinishiki
Maedagawa,2,13,-22,10,10.007,14,61,1.0589,,M2w,Tensuiyama;Oginohana
Hasegawa,8,7,2,66,95.79469999999999,15,60,1.0272,,M3e,Wakatenryu;Tochihikari;Yutakayama;Tamanoshima;Myobudani;Kainoyama;Kiminishiki;Tochioyama
Wakachichibu,8,7,2,63,82.821,16,59,1.0272,,M3w,Tochinoumi;Kitabayama;Aonosato;Kairyuyama;Wakamiyama;Kotozakura;Tamanoshima;Toyokuni
Asasegawa,8,7,2,68,77.0849,17,58,1.0126,,M4e,Aonosato;Wakachichibu;Tsurugamine;Wakamiyama;Kainoyama;Daishin;Wakanami;Toyokuni
Wakatenryu,8,7,2,69,69.3942,18,57,1.0126,,M4w,Aonosato;Asasegawa;Tsurugamine;Wakamiyama;Fujinishiki;Tochioyama;Wakanami;Tensuiyama
Aonosato,5,10,-10,26,26.142999999999997,19,56,1.0058,,M5e,Kairyuyama;Kanenohana;Maedagawa;Oginohana;Udagawa
Kairyuyama,7,8,-2,58,58.1638,20,55,1.0058,,M5w,Wakatenryu;Fujinishiki;Kotetsuyama;Kanenohana;Oginohana;Kirinji;Kiminishiki
Tsurugamine,7,8,-2,44,44.1717,21,54,1.0027,,M6e,Kairyuyama;Aonosato;Oginohana;Kiminishiki;Kanenohana;Udagawa;Fusanishiki
Wakamiyama,11,4,14,96,99.0539,22,53,1.0027,,M6w,Kanenohana;Kairyuyama;Tsurugamine;Toyokuni;Tochioyama;Kirinji;Kotetsuyama;Daishin;Oginohana;Aranami;Kitanofuji
Kanenohana,5,10,-10,27,27.1154,23,52,1.0012,,M7e,Tensuiyama;Udagawa;Wakasugiyama;Maedagawa;Daishin
Fujinishiki,10,5,10,89,89.4046,24,51,1.0012,,M7w,Wakamiyama;Kiminishiki;Tsurugamine;Kotetsuyama;Aonosato;Asasegawa;Wakanami;Aranami;Tochioyama;Kirinji
Kiminishiki,6,9,-6,33,33.1618,25,50,1.0006,,M8e,Kanenohana;Kotetsuyama;Udagawa;Aonosato;Tensuiyama;Yoshinohana
Toyokuni,9,6,6,67,67.1746,26,49,1.0006,,M8w,Oginohana;Kotetsuyama;Kanenohana;Kiminishiki;Fujinishiki;Wakatenryu;Kairyuyama;Wakanami;Udagawa
Oginohana,6,9,-6,38,38.1686,27,48,1.0003,,M9e,Tensuiyama;Udagawa;Kiminishiki;Kirinji;Aranami;Wakanoshima
Kotetsuyama,8,7,2,59,59.305,28,47,1.0003,,M9w,Wakanami;Kanenohana;Wakanoshima;Wakasugiyama;Fusanishiki;Tsurugamine;Wakatenryu;Udagawa
Wakanami,7,8,-2,45,45.2518,29,46,1.0001,,M10e,Oginohana;Wakasugiyama;Tensuiyama;Udagawa;Aranami;Wakanoshima;Kanenohana
Tensuiyama,2,13,-22,14,14.2094,30,45,1.0001,,M10w,Wakanoshima;Aonosato
Udagawa,1,14,-26,3,3.0058999999999996,31,44,1.0001,,M11e,Tensuiyama
Wakasugiyama,9,6,6,62,65.8486,32,43,1.0001,,M11w,Tensuiyama;Fusanishiki;Yoshinohana;Udagawa;Oginohana;Hasegawa;Tsurugamine;Kirinji;Asasegawa
Tochioyama,11,4,14,89,89.3192,33,42,1,,M12e,Wakasugiyama;Udagawa;Fusanishiki;Kirinji;Aranami;Wakanami;Toyokuni;Kiminishiki;Kairyuyama;Asasegawa;Kotetsuyama
Wakanoshima,7,8,-2,45,48.77669999999999,34,41,1,,M12w,Udagawa;Wakasugiyama;Kanenohana;Yoshinohana;Tsurugamine;Aonosato;Kainoyama
